"Value","Percentile","TotalCount","1/(1-Percentile)"
1.06,0.000000000000,11,1.00
2.31,0.100000000000,33340,1.11
4.26,0.200000000000,65420,1.25
12.91,0.300000000000,98091,1.43
20.19,0.400000000000,130822,1.67
26.21,0.500000000000,163922,2.00
29.10,0.550000000000,180178,2.22
32.24,0.600000000000,196059,2.50
36.18,0.650000000000,213081,2.86
40.37,0.700000000000,228636,3.33
46.14,0.750000000000,245354,4.00
49.81,0.775000000000,253399,4.44
54.26,0.800000000000,261676,5.00
59.77,0.825000000000,269725,5.71
66.32,0.850000000000,277597,6.67
75.50,0.875000000000,286094,8.00
80.74,0.887500000000,290051,8.89
87.03,0.900000000000,294201,10.00
93.85,0.912500000000,298122,11.43
101.71,0.925000000000,302169,13.33
110.62,0.937500000000,306210,16.00
115.87,0.943750000000,308282,17.78
121.63,0.950000000000,310354,20.00
127.40,0.956250000000,312319,22.86
134.22,0.962500000000,314358,26.67
142.61,0.968750000000,316493,32.00
146.80,0.971875000000,317392,35.56
152.04,0.975000000000,318452,40.00
158.33,0.978125000000,319568,45.71
164.63,0.981250000000,320504,53.33
171.97,0.984375000000,321508,64.00
177.21,0.985937500000,322079,71.11
181.40,0.987500000000,322518,80.00
187.70,0.989062500000,323060,91.43
193.99,0.990625000000,323536,106.67
202.38,0.992187500000,324046,128.00
207.62,0.992968750000,324312,142.22
212.86,0.993750000000,324543,160.00
220.20,0.994531250000,324822,182.86
227.54,0.995312500000,325052,213.33
235.93,0.996093750000,325294,256.00
242.22,0.996484375000,325440,284.44
248.51,0.996875000000,325551,320.00
255.85,0.997265625000,325686,365.71
263.19,0.997656250000,325801,426.67
274.73,0.998046875000,325943,512.00
281.02,0.998242187500,326000,568.89
289.41,0.998437500000,326060,640.00
299.89,0.998632812500,326130,731.43
308.28,0.998828125000,326184,853.33
322.96,0.999023437500,326255,1024.00
329.25,0.999121093750,326280,1137.78
335.54,0.999218750000,326311,1280.00
348.13,0.999316406250,326345,1462.86
362.81,0.999414062500,326378,1706.67
381.68,0.999511718750,326409,2048.00
394.26,0.999560546875,326424,2275.56
432.01,0.999609375000,326441,2560.00
488.64,0.999658203125,326456,2925.71
788.53,0.999707031250,326473,3413.33
805.31,0.999755859375,326487,4096.00
813.69,0.999780273438,326496,4551.11
826.28,0.999804687500,326503,5120.00
838.86,0.999829101563,326517,5851.43
843.06,0.999853515625,326523,6826.67
847.25,0.999877929688,326530,8192.00
851.44,0.999890136719,326542,9102.22
851.44,0.999902343750,326542,10240.00
851.44,0.999914550781,326542,11702.86
855.64,0.999926757813,326549,13653.33
855.64,0.999938964844,326549,16384.00
855.64,0.999945068359,326549,18204.44
859.83,0.999951171875,326555,20480.00
859.83,0.999957275391,326555,23405.71
859.83,0.999963378906,326555,27306.67
864.03,0.999969482422,326560,32768.00
864.03,0.999972534180,326560,36408.89
864.03,0.999975585938,326560,40960.00
864.03,0.999978637695,326560,46811.43
868.22,0.999981689453,326562,54613.33
868.22,0.999984741211,326562,65536.00
868.22,0.999986267090,326562,72817.78
872.42,0.999987792969,326566,81920.00
872.42,1.000000000000,326566,Infinity
