"Value","Percentile","TotalCount","1/(1-Percentile)"
1.08,0.000000000000,2,1.00
2.36,0.100000000000,31863,1.11
4.16,0.200000000000,62913,1.25
13.50,0.300000000000,94399,1.43
20.97,0.400000000000,125822,1.67
27.26,0.500000000000,157816,2.00
30.15,0.550000000000,173255,2.22
33.42,0.600000000000,188852,2.50
37.22,0.650000000000,204356,2.86
41.94,0.700000000000,220650,3.33
47.97,0.750000000000,236118,4.00
51.90,0.775000000000,243670,4.44
56.62,0.800000000000,251513,5.00
62.91,0.825000000000,259401,5.71
70.78,0.850000000000,267573,6.67
80.22,0.875000000000,275223,8.00
85.46,0.887500000000,278884,8.89
92.27,0.900000000000,283006,10.00
99.09,0.912500000000,286862,11.43
106.95,0.925000000000,290747,13.33
115.87,0.937500000000,294685,16.00
121.11,0.943750000000,296706,17.78
126.35,0.950000000000,298637,20.00
132.12,0.956250000000,300508,22.86
139.46,0.962500000000,302697,26.67
146.80,0.968750000000,304581,32.00
150.99,0.971875000000,305461,35.56
156.24,0.975000000000,306539,40.00
161.48,0.978125000000,307442,45.71
167.77,0.981250000000,308364,53.33
176.16,0.984375000000,309400,64.00
180.36,0.985937500000,309838,71.11
185.60,0.987500000000,310315,80.00
191.89,0.989062500000,310847,91.43
199.23,0.990625000000,311338,106.67
207.62,0.992187500000,311802,128.00
212.86,0.992968750000,312053,142.22
218.10,0.993750000000,312306,160.00
223.35,0.994531250000,312516,182.86
230.69,0.995312500000,312768,213.33
239.08,0.996093750000,313004,256.00
244.32,0.996484375000,313136,284.44
250.61,0.996875000000,313260,320.00
257.95,0.997265625000,313391,365.71
266.34,0.997656250000,313501,426.67
276.82,0.998046875000,313638,512.00
283.12,0.998242187500,313697,568.89
289.41,0.998437500000,313755,640.00
297.80,0.998632812500,313818,731.43
306.18,0.998828125000,313873,853.33
318.77,0.999023437500,313930,1024.00
327.16,0.999121093750,313956,1137.78
333.45,0.999218750000,313987,1280.00
343.93,0.999316406250,314017,1462.86
360.71,0.999414062500,314050,1706.67
387.97,0.999511718750,314085,2048.00
398.46,0.999560546875,314093,2275.56
423.62,0.999609375000,314110,2560.00
465.57,0.999658203125,314124,2925.71
759.17,0.999707031250,314139,3413.33
771.75,0.999755859375,314161,4096.00
775.95,0.999780273438,314169,4551.11
780.14,0.999804687500,314173,5120.00
784.33,0.999829101563,314178,5851.43
792.72,0.999853515625,314185,6826.67
801.11,0.999877929688,314193,8192.00
805.31,0.999890136719,314197,9102.22
809.50,0.999902343750,314202,10240.00
813.69,0.999914550781,314208,11702.86
813.69,0.999926757813,314208,13653.33
822.08,0.999938964844,314213,16384.00
826.28,0.999945068359,314214,18204.44
830.47,0.999951171875,314217,20480.00
838.86,0.999957275391,314220,23405.71
838.86,0.999963378906,314220,27306.67
843.06,0.999969482422,314222,32768.00
847.25,0.999972534180,314224,36408.89
847.25,0.999975585938,314224,40960.00
851.44,0.999978637695,314225,46811.43
855.64,0.999981689453,314227,54613.33
855.64,0.999984741211,314227,65536.00
855.64,0.999986267090,314227,72817.78
859.83,0.999987792969,314228,81920.00
859.83,0.999989318848,314228,93622.86
864.03,0.999990844727,314229,109226.67
864.03,0.999992370605,314229,131072.00
864.03,0.999993133545,314229,145635.56
876.61,0.999993896484,314231,163840.00
876.61,1.000000000000,314231,Infinity
