"Value","Percentile","TotalCount","1/(1-Percentile)"
0.51,0.000000000000,1,1.00
5.28,0.100000000000,30420,1.11
7.05,0.200000000000,60275,1.25
7.90,0.300000000000,90982,1.43
8.45,0.400000000000,123595,1.67
8.91,0.500000000000,150272,2.00
9.24,0.550000000000,167448,2.22
9.50,0.600000000000,180948,2.50
9.83,0.650000000000,196196,2.86
10.22,0.700000000000,210882,3.33
10.75,0.750000000000,225686,4.00
11.08,0.775000000000,233258,4.44
11.47,0.800000000000,240814,5.00
11.93,0.825000000000,248199,5.71
12.45,0.850000000000,255573,6.67
12.98,0.875000000000,262412,8.00
13.30,0.887500000000,266105,8.89
13.76,0.900000000000,270280,10.00
14.29,0.912500000000,273677,11.43
15.20,0.925000000000,277472,13.33
16.45,0.937500000000,281123,16.00
17.30,0.943750000000,283074,17.78
18.48,0.950000000000,284984,20.00
19.92,0.956250000000,286753,22.86
22.02,0.962500000000,288620,26.67
24.51,0.968750000000,290458,32.00
26.08,0.971875000000,291440,35.56
27.66,0.975000000000,292361,40.00
29.49,0.978125000000,293276,45.71
31.72,0.981250000000,294219,53.33
34.08,0.984375000000,295149,64.00
35.39,0.985937500000,295613,71.11
36.96,0.987500000000,296087,80.00
38.80,0.989062500000,296521,91.43
40.89,0.990625000000,297024,106.67
42.99,0.992187500000,297461,128.00
44.30,0.992968750000,297693,142.22
45.61,0.993750000000,297935,160.00
46.92,0.994531250000,298187,182.86
47.97,0.995312500000,298399,213.33
49.55,0.996093750000,298644,256.00
50.33,0.996484375000,298750,284.44
51.38,0.996875000000,298891,320.00
52.17,0.997265625000,298996,365.71
53.22,0.997656250000,299120,426.67
54.53,0.998046875000,299236,512.00
55.05,0.998242187500,299274,568.89
55.84,0.998437500000,299336,640.00
56.62,0.998632812500,299393,731.43
57.67,0.998828125000,299459,853.33
58.72,0.999023437500,299517,1024.00
59.24,0.999121093750,299542,1137.78
60.03,0.999218750000,299570,1280.00
61.08,0.999316406250,299596,1462.86
62.39,0.999414062500,299626,1706.67
64.23,0.999511718750,299657,2048.00
64.75,0.999560546875,299669,2275.56
66.06,0.999609375000,299687,2560.00
67.11,0.999658203125,299698,2925.71
69.73,0.999707031250,299713,3413.33
72.88,0.999755859375,299728,4096.00
76.02,0.999780273438,299735,4551.11
80.22,0.999804687500,299743,5120.00
81.79,0.999829101563,299749,5851.43
84.93,0.999853515625,299758,6826.67
86.51,0.999877929688,299764,8192.00
91.23,0.999890136719,299768,9102.22
94.90,0.999902343750,299772,10240.00
96.47,0.999914550781,299776,11702.86
96.99,0.999926757813,299779,13653.33
157.29,0.999938964844,299782,16384.00
195.04,0.999945068359,299784,18204.44
220.20,0.999951171875,299786,20480.00
222.30,0.999957275391,299788,23405.71
225.44,0.999963378906,299791,27306.67
225.44,0.999969482422,299791,32768.00
248.51,0.999972534180,299792,36408.89
578.81,0.999975585938,299793,40960.00
587.20,0.999978637695,299796,46811.43
587.20,0.999981689453,299796,54613.33
587.20,0.999984741211,299796,65536.00
587.20,0.999986267090,299796,72817.78
591.40,0.999987792969,299799,81920.00
591.40,0.999989318848,299799,93622.86
591.40,0.999990844727,299799,109226.67
591.40,0.999992370605,299799,131072.00
591.40,0.999993133545,299799,145635.56
591.40,0.999993896484,299799,163840.00
591.40,0.999994659424,299799,187245.71
591.40,0.999995422363,299799,218453.33
591.40,0.999996185303,299799,262144.00
591.40,0.999996566772,299799,291271.11
599.79,0.999996948242,299800,327680.00
599.79,1.000000000000,299800,Infinity
