"Value","Percentile","TotalCount","1/(1-Percentile)"
0.62,0.000000000000,1,1.00
5.54,0.100000000000,27683,1.11
6.91,0.200000000000,55385,1.25
7.80,0.300000000000,82434,1.43
8.39,0.400000000000,110808,1.67
8.85,0.500000000000,138138,2.00
9.04,0.550000000000,150580,2.22
9.31,0.600000000000,166707,2.50
9.50,0.650000000000,177719,2.86
9.83,0.700000000000,193206,3.33
10.16,0.750000000000,205473,4.00
10.42,0.775000000000,212890,4.44
10.75,0.800000000000,219910,5.00
11.14,0.825000000000,226422,5.71
11.60,0.850000000000,232330,6.67
12.26,0.875000000000,239749,8.00
12.58,0.887500000000,243111,8.89
12.91,0.900000000000,246251,10.00
13.30,0.912500000000,249460,11.43
13.89,0.925000000000,253040,13.33
14.61,0.937500000000,256478,16.00
15.01,0.943750000000,258037,17.78
15.53,0.950000000000,259781,20.00
16.19,0.956250000000,261450,22.86
17.17,0.962500000000,263079,26.67
19.01,0.968750000000,264867,32.00
20.32,0.971875000000,265690,35.56
22.28,0.975000000000,266505,40.00
25.56,0.978125000000,267351,45.71
30.93,0.981250000000,268204,53.33
40.89,0.984375000000,269065,64.00
47.97,0.985937500000,269486,71.11
57.93,0.987500000000,269911,80.00
68.68,0.989062500000,270343,91.43
79.69,0.990625000000,270767,106.67
95.42,0.992187500000,271197,128.00
105.38,0.992968750000,271406,142.22
115.87,0.993750000000,271625,160.00
126.88,0.994531250000,271834,182.86
144.70,0.995312500000,272053,213.33
161.48,0.996093750000,272263,256.00
173.02,0.996484375000,272379,284.44
188.74,0.996875000000,272473,320.00
204.47,0.997265625000,272580,365.71
219.15,0.997656250000,272689,426.67
236.98,0.998046875000,272804,512.00
249.56,0.998242187500,272851,568.89
256.90,0.998437500000,272901,640.00
276.82,0.998632812500,272954,731.43
295.70,0.998828125000,273011,853.33
316.67,0.999023437500,273060,1024.00
333.45,0.999121093750,273090,1137.78
346.03,0.999218750000,273131,1280.00
350.22,0.999316406250,273143,1462.86
362.81,0.999414062500,273167,1706.67
406.85,0.999511718750,273193,2048.00
413.14,0.999560546875,273214,2275.56
417.33,0.999609375000,273224,2560.00
421.53,0.999658203125,273233,2925.71
438.30,0.999707031250,273249,3413.33
448.79,0.999755859375,273260,4096.00
463.47,0.999780273438,273266,4551.11
465.57,0.999804687500,273274,5120.00
488.64,0.999829101563,273284,5851.43
490.73,0.999853515625,273293,6826.67
490.73,0.999877929688,273293,8192.00
492.83,0.999890136719,273297,9102.22
494.93,0.999902343750,273302,10240.00
578.81,0.999914550781,273304,11702.86
583.01,0.999926757813,273314,13653.33
583.01,0.999938964844,273314,16384.00
583.01,0.999945068359,273314,18204.44
583.01,0.999951171875,273314,20480.00
1258.29,0.999957275391,273324,23405.71
1258.29,0.999963378906,273324,27306.67
1258.29,0.999969482422,273324,32768.00
1258.29,0.999972534180,273324,36408.89
1258.29,0.999975585938,273324,40960.00
1258.29,0.999978637695,273324,46811.43
1258.29,0.999981689453,273324,54613.33
1258.29,0.999984741211,273324,65536.00
1258.29,0.999986267090,273324,72817.78
1258.29,0.999987792969,273324,81920.00
1258.29,0.999989318848,273324,93622.86
1258.29,0.999990844727,273324,109226.67
1258.29,0.999992370605,273324,131072.00
1266.68,0.999993133545,273326,145635.56
1266.68,1.000000000000,273326,Infinity
