"Value","Percentile","TotalCount","1/(1-Percentile)"
1.01,0.000000000000,11,1.00
1.19,0.100000000000,43972,1.11
1.97,0.200000000000,88157,1.25
2.31,0.300000000000,127753,1.43
4.78,0.400000000000,170055,1.67
10.09,0.500000000000,212950,2.00
13.83,0.550000000000,234031,2.22
17.69,0.600000000000,255455,2.50
21.50,0.650000000000,276811,2.86
25.95,0.700000000000,297991,3.33
32.24,0.750000000000,318893,4.00
36.70,0.775000000000,329754,4.44
42.47,0.800000000000,340326,5.00
50.07,0.825000000000,350727,5.71
60.03,0.850000000000,361478,6.67
71.83,0.875000000000,371907,8.00
79.17,0.887500000000,377492,8.89
86.51,0.900000000000,382644,10.00
94.90,0.912500000000,387889,11.43
104.33,0.925000000000,393307,13.33
115.34,0.937500000000,398637,16.00
121.11,0.943750000000,401281,17.78
127.40,0.950000000000,403949,20.00
134.22,0.956250000000,406570,22.86
141.56,0.962500000000,409152,26.67
149.95,0.968750000000,411927,32.00
154.14,0.971875000000,413186,35.56
159.38,0.975000000000,414595,40.00
164.63,0.978125000000,415886,45.71
170.92,0.981250000000,417194,53.33
178.26,0.984375000000,418495,64.00
182.45,0.985937500000,419082,71.11
187.70,0.987500000000,419810,80.00
192.94,0.989062500000,420465,91.43
198.18,0.990625000000,421035,106.67
205.52,0.992187500000,421717,128.00
209.72,0.992968750000,422021,142.22
214.96,0.993750000000,422401,160.00
220.20,0.994531250000,422728,182.86
226.49,0.995312500000,423045,213.33
234.88,0.996093750000,423367,256.00
239.08,0.996484375000,423508,284.44
244.32,0.996875000000,423698,320.00
248.51,0.997265625000,423843,365.71
254.80,0.997656250000,424005,426.67
264.24,0.998046875000,424187,512.00
268.44,0.998242187500,424257,568.89
274.73,0.998437500000,424348,640.00
281.02,0.998632812500,424430,731.43
289.41,0.998828125000,424517,853.33
295.70,0.999023437500,424597,1024.00
299.89,0.999121093750,424639,1137.78
304.09,0.999218750000,424672,1280.00
310.38,0.999316406250,424715,1462.86
320.86,0.999414062500,424767,1706.67
325.06,0.999511718750,424794,2048.00
331.35,0.999560546875,424822,2275.56
335.54,0.999609375000,424842,2560.00
341.84,0.999658203125,424861,2925.71
346.03,0.999707031250,424878,3413.33
356.52,0.999755859375,424900,4096.00
360.71,0.999780273438,424910,4551.11
364.90,0.999804687500,424919,5120.00
373.29,0.999829101563,424933,5851.43
379.58,0.999853515625,424939,6826.67
392.17,0.999877929688,424950,8192.00
404.75,0.999890136719,424955,9102.22
411.04,0.999902343750,424961,10240.00
415.24,0.999914550781,424966,11702.86
419.43,0.999926757813,424970,13653.33
434.11,0.999938964844,424978,16384.00
434.11,0.999945068359,424978,18204.44
438.30,0.999951171875,424983,20480.00
438.30,0.999957275391,424983,23405.71
442.50,0.999963378906,424987,27306.67
446.69,0.999969482422,424990,32768.00
446.69,0.999972534180,424990,36408.89
448.79,0.999975585938,424991,40960.00
450.89,0.999978637695,424992,46811.43
494.93,0.999981689453,424994,54613.33
497.03,0.999984741211,424995,65536.00
503.32,0.999986267090,424996,72817.78
503.32,0.999987792969,424996,81920.00
511.71,0.999989318848,424997,93622.86
515.90,0.999990844727,424998,109226.67
515.90,0.999992370605,424998,131072.00
518.00,0.999993133545,424999,145635.56
518.00,0.999993896484,424999,163840.00
518.00,0.999994659424,424999,187245.71
520.09,0.999995422363,425000,218453.33
520.09,0.999996185303,425000,262144.00
520.09,0.999996566772,425000,291271.11
520.09,0.999996948242,425000,327680.00
520.09,0.999997329712,425000,374491.43
612.37,0.999997711182,425001,436906.67
612.37,1.000000000000,425001,Infinity
