"Value","Percentile","TotalCount","1/(1-Percentile)"
1.01,0.000000000000,2,1.00
1.20,0.100000000000,10917,1.11
1.97,0.200000000000,22156,1.25
2.52,0.300000000000,32037,1.43
5.14,0.400000000000,42715,1.67
10.35,0.500000000000,53361,2.00
13.89,0.550000000000,58632,2.22
17.56,0.600000000000,64122,2.50
21.23,0.650000000000,69382,2.86
25.82,0.700000000000,74619,3.33
32.24,0.750000000000,79990,4.00
36.70,0.775000000000,82666,4.44
42.47,0.800000000000,85383,5.00
49.55,0.825000000000,87972,5.71
58.98,0.850000000000,90627,6.67
70.78,0.875000000000,93283,8.00
78.12,0.887500000000,94618,8.89
85.46,0.900000000000,95941,10.00
94.37,0.912500000000,97307,11.43
103.81,0.925000000000,98667,13.33
113.77,0.937500000000,99945,16.00
119.54,0.943750000000,100622,17.78
125.83,0.950000000000,101290,20.00
132.64,0.956250000000,101927,22.86
140.51,0.962500000000,102632,26.67
148.90,0.968750000000,103267,32.00
154.14,0.971875000000,103648,35.56
159.38,0.975000000000,103984,40.00
164.63,0.978125000000,104287,45.71
171.97,0.981250000000,104616,53.33
179.31,0.984375000000,104916,64.00
184.55,0.985937500000,105098,71.11
189.79,0.987500000000,105269,80.00
195.04,0.989062500000,105415,91.43
201.33,0.990625000000,105579,106.67
208.67,0.992187500000,105772,128.00
211.81,0.992968750000,105830,142.22
216.01,0.993750000000,105912,160.00
221.25,0.994531250000,105998,182.86
226.49,0.995312500000,106081,213.33
233.83,0.996093750000,106161,256.00
238.03,0.996484375000,106210,284.44
242.22,0.996875000000,106245,320.00
247.46,0.997265625000,106289,365.71
253.76,0.997656250000,106327,426.67
262.14,0.998046875000,106368,512.00
267.39,0.998242187500,106392,568.89
274.73,0.998437500000,106417,640.00
278.92,0.998632812500,106433,731.43
285.21,0.998828125000,106452,853.33
295.70,0.999023437500,106474,1024.00
299.89,0.999121093750,106492,1137.78
301.99,0.999218750000,106496,1280.00
308.28,0.999316406250,106504,1462.86
314.57,0.999414062500,106517,1706.67
320.86,0.999511718750,106526,2048.00
327.16,0.999560546875,106531,2275.56
333.45,0.999609375000,106535,2560.00
346.03,0.999658203125,106541,2925.71
350.22,0.999707031250,106546,3413.33
356.52,0.999755859375,106550,4096.00
364.90,0.999780273438,106554,4551.11
375.39,0.999804687500,106557,5120.00
383.78,0.999829101563,106558,5851.43
396.36,0.999853515625,106562,6826.67
398.46,0.999877929688,106563,8192.00
406.85,0.999890136719,106565,9102.22
425.72,0.999902343750,106567,10240.00
425.72,0.999914550781,106567,11702.86
438.30,0.999926757813,106570,13653.33
438.30,0.999938964844,106570,16384.00
442.50,0.999945068359,106571,18204.44
442.50,0.999951171875,106571,20480.00
444.60,0.999957275391,106572,23405.71
455.08,0.999963378906,106573,27306.67
455.08,0.999969482422,106573,32768.00
463.47,0.999972534180,106574,36408.89
463.47,0.999975585938,106574,40960.00
463.47,0.999978637695,106574,46811.43
486.54,0.999981689453,106575,54613.33
486.54,0.999984741211,106575,65536.00
486.54,0.999986267090,106575,72817.78
486.54,0.999987792969,106575,81920.00
486.54,0.999989318848,106575,93622.86
587.20,0.999990844727,106576,109226.67
587.20,1.000000000000,106576,Infinity
