Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	02/16/2026 	_x86_64_	(64 CPU)

12:40:06 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:40:07 PM  1000   3190940  215.00    8.00    0.00    0.00  223.00     0  java
12:40:08 PM  1000   3190940   28.00    1.00    0.00    0.00   29.00     0  java
12:40:09 PM  1000   3190940    0.00    0.00    0.00    0.00    0.00     0  java
12:40:10 PM  1000   3190940    0.00    0.00    0.00    0.00    0.00     0  java
12:40:11 PM  1000   3190940    0.00    0.00    0.00    0.00    0.00     0  java
12:40:12 PM  1000   3190940    0.00    0.00    0.00    0.00    0.00     0  java
12:40:13 PM  1000   3190940    0.00    0.00    0.00    0.00    0.00     0  java
12:40:14 PM  1000   3190940   39.00    2.00    0.00    0.00   41.00     0  java
12:40:15 PM  1000   3190940  363.00   11.00    0.00    0.00  374.00     0  java
12:40:16 PM  1000   3190940  373.00   19.00    0.00    0.00  392.00     0  java
12:40:17 PM  1000   3190940  358.00   33.00    0.00    0.00  391.00     0  java
12:40:18 PM  1000   3190940  351.00   35.00    0.00    0.00  386.00     0  java
12:40:19 PM  1000   3190940  351.00   36.00    0.00    0.00  387.00     0  java
12:40:20 PM  1000   3190940  350.00   35.00    0.00    0.00  385.00     0  java
12:40:21 PM  1000   3190940  355.00   32.00    0.00    0.00  387.00     0  java
12:40:22 PM  1000   3190940  342.00   41.00    0.00    0.00  383.00     0  java
12:40:23 PM  1000   3190940  333.00   49.00    0.00    0.00  382.00     0  java
12:40:24 PM  1000   3190940  319.00   61.00    0.00    0.00  380.00     0  java
12:40:25 PM  1000   3190940  313.00   63.00    0.00    0.00  376.00     0  java
12:40:26 PM  1000   3190940  299.00   75.00    0.00    0.00  374.00     0  java
12:40:27 PM  1000   3190940  263.00  104.00    0.00    0.00  367.00     0  java
12:40:28 PM  1000   3190940  251.00  113.00    0.00    0.00  364.00     0  java
12:40:29 PM  1000   3190940  242.00  121.00    0.00    0.00  363.00     0  java
12:40:30 PM  1000   3190940  245.00  117.00    0.00    0.00  362.00     0  java
12:40:31 PM  1000   3190940  246.00  116.00    0.00    0.00  362.00     0  java
12:40:32 PM  1000   3190940  246.00  117.00    0.00    0.00  363.00     0  java
12:40:33 PM  1000   3190940  242.00  119.00    0.00    0.00  361.00     0  java
12:40:34 PM  1000   3190940  247.00  117.00    0.00    0.00  364.00     0  java
12:40:35 PM  1000   3190940  245.00  117.00    0.00    0.00  362.00     0  java
12:40:36 PM  1000   3190940  249.00  112.00    0.00    0.00  361.00     0  java
12:40:37 PM  1000   3190940  248.00  112.00    0.00    0.00  360.00     0  java
12:40:38 PM  1000   3190940  248.00  115.00    0.00    0.00  363.00     0  java
12:40:39 PM  1000   3190940  250.00  113.00    0.00    0.00  363.00     0  java
12:40:40 PM  1000   3190940  245.00  117.00    0.00    0.00  362.00     0  java
12:40:41 PM  1000   3190940  249.00  113.00    0.00    0.00  362.00     0  java
12:40:42 PM  1000   3190940  248.00  116.00    0.00    0.00  364.00     0  java
12:40:43 PM  1000   3190940  243.00  119.00    0.00    0.00  362.00     0  java
12:40:44 PM  1000   3190940  249.00  113.00    0.00    0.00  362.00     0  java
12:40:45 PM  1000   3190940  245.00  117.00    0.00    0.00  362.00     0  java
12:40:46 PM  1000   3190940  246.00  116.00    0.00    0.00  362.00     0  java
12:40:47 PM  1000   3190940  250.00  113.00    0.00    0.00  363.00     0  java
12:40:48 PM  1000   3190940  258.00  108.00    0.00    0.00  366.00     0  java
12:40:49 PM  1000   3190940  250.00  112.00    0.00    0.00  362.00     0  java
12:40:50 PM  1000   3190940  249.00  113.00    0.00    0.00  362.00     0  java
12:40:51 PM  1000   3190940  248.00  116.00    0.00    0.00  364.00     0  java
12:40:52 PM  1000   3190940  253.00  111.00    0.00    0.00  364.00     0  java
12:40:53 PM  1000   3190940  246.00  116.00    0.00    0.00  362.00     0  java
12:40:54 PM  1000   3190940  247.00  116.00    0.00    0.00  363.00     0  java
12:40:55 PM  1000   3190940  246.00  116.00    0.00    0.00  362.00     0  java
12:40:56 PM  1000   3190940  253.00  110.00    0.00    0.00  363.00     0  java
12:40:57 PM  1000   3190940  243.00  119.00    0.00    0.00  362.00     0  java
12:40:58 PM  1000   3190940  245.00  119.00    0.00    0.00  364.00     0  java
12:40:59 PM  1000   3190940  250.00  112.00    0.00    0.00  362.00     0  java
12:41:00 PM  1000   3190940  253.00  110.00    0.00    0.00  363.00     0  java
12:41:01 PM  1000   3190940  242.00  120.00    0.00    0.00  362.00     0  java
12:41:02 PM  1000   3190940  248.00  116.00    0.00    0.00  364.00     0  java
12:41:03 PM  1000   3190940  250.00  113.00    0.00    0.00  363.00     0  java
12:41:04 PM  1000   3190940  243.00  119.00    0.00    0.00  362.00     0  java
12:41:05 PM  1000   3190940  244.00  114.00    0.00    0.00  358.00     0  java
12:41:06 PM  1000   3190940  246.00  117.00    0.00    0.00  363.00     0  java
12:41:07 PM  1000   3190940  250.00  113.00    0.00    0.00  363.00     0  java
12:41:08 PM  1000   3190940  245.00  117.00    0.00    0.00  362.00     0  java
12:41:09 PM  1000   3190940  245.00  118.00    0.00    0.00  363.00     0  java
12:41:10 PM  1000   3190940  253.00  111.00    0.00    0.00  364.00     0  java
12:41:11 PM  1000   3190940  253.00  110.00    0.00    0.00  363.00     0  java
12:41:12 PM  1000   3190940  245.00  116.00    0.00    0.00  361.00     0  java
12:41:13 PM  1000   3190940  242.00  121.00    0.00    0.00  363.00     0  java
12:41:14 PM  1000   3190940  251.00  113.00    0.00    0.00  364.00     0  java
12:41:15 PM  1000   3190940  245.00  116.00    0.00    0.00  361.00     0  java
12:41:16 PM  1000   3190940  248.00  115.00    0.00    0.00  363.00     0  java
12:41:17 PM  1000   3190940  245.00  118.00    0.00    0.00  363.00     0  java
12:41:18 PM  1000   3190940  247.00  114.00    0.00    0.00  361.00     0  java
12:41:19 PM  1000   3190940  248.00  114.00    0.00    0.00  362.00     0  java
12:41:20 PM  1000   3190940  243.00  120.00    0.00    0.00  363.00     0  java
12:41:21 PM  1000   3190940  245.00  118.00    0.00    0.00  363.00     0  java
12:41:22 PM  1000   3190940  249.00  114.00    0.00    0.00  363.00     0  java
12:41:23 PM  1000   3190940  245.00  116.00    0.00    0.00  361.00     0  java
12:41:24 PM  1000   3190940  243.00  120.00    0.00    0.00  363.00     0  java
12:41:25 PM  1000   3190940  247.00  116.00    0.00    0.00  363.00     0  java
12:41:26 PM  1000   3190940  246.00  117.00    0.00    0.00  363.00     0  java
12:41:27 PM  1000   3190940  249.00  113.00    0.00    0.00  362.00     0  java
12:41:28 PM  1000   3190940  247.00  116.00    0.00    0.00  363.00     0  java
12:41:29 PM  1000   3190940  244.00  119.00    0.00    0.00  363.00     0  java
12:41:30 PM  1000   3190940  244.00  118.00    0.00    0.00  362.00     0  java
12:41:31 PM  1000   3190940  248.00  115.00    0.00    0.00  363.00     0  java
12:41:32 PM  1000   3190940  248.00  115.00    0.00    0.00  363.00     0  java
12:41:33 PM  1000   3190940  249.00  113.00    0.00    0.00  362.00     0  java
12:41:34 PM  1000   3190940  250.00  113.00    0.00    0.00  363.00     0  java
12:41:35 PM  1000   3190940  248.00  114.00    0.00    0.00  362.00     0  java
12:41:36 PM  1000   3190940  244.00  117.00    0.00    0.00  361.00     0  java
12:41:37 PM  1000   3190940  248.00  114.00    0.00    0.00  362.00     0  java
12:41:38 PM  1000   3190940  243.00  119.00    0.00    0.00  362.00     0  java
12:41:39 PM  1000   3190940  241.00  121.00    0.00    0.00  362.00     0  java
