procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 389935456      0 348632    0    0     1     1    0    0  0  0 100  0  0
 0  0      0 389881952      0 393944    0    0 45656   888 3612 4105  0  0 99  0  0
 1  0      0 389867104      0 394068    0    0    56    52 6548 3555  0  1 99  0  0
 2  1      0 389813792      0 435068    0    0 41084    36 6984 5412  1  0 98  0  0
 3  0      0 389773056      0 452284    0    0 19032    12 5159 6964  3  0 97  0  0
 3  0      0 389707520      0 464460    0    0 13712    32 4374 5501  2  0 97  0  0
 0  0      0 389668768      0 467124    0    0  2564     4 1562 1161  1  0 99  0  0
33  0      0 389633088      0 474072    0    0  6544   612 10440 38171  3  1 96  0  0
42  0      0 389633632      0 474276    0    0   272   324 25324 106293  6  3 90  0  0
33  0      0 389632992      0 474236    0    0   104     0 25941 138645  6  4 90  0  0
37  0      0 389628576      0 474464    0    0   204     4 26275 109510  6  4 91  0  0
18  0      0 389634112      0 474452    0    0   116    44 24477 110430  5  3 92  0  0
21  0      0 389636320      0 474576    0    0    56    12 25047 107504  5  3 92  0  0
25  0      0 389629088      0 474700    0    0   104     0 24549 113985  5  3 92  0  0
24  0      0 389640192      0 474764    0    0    52    12 24441 108966  5  3 92  0  0
34  0      0 389640576      0 474836    0    0    20     0 24274 109612  5  4 92  0  0
50  0      0 389631872      0 474848    0    0   144     4 23572 110926  4  3 92  0  0
27  0      0 389622368      0 475084    0    0    72    40 25090 118031  5  3 92  0  0
32  0      0 389632576      0 475108    0    0     0   132 24517 107429  5  4 92  0  0
43  0      0 389634784      0 475184    0    0    68    12 24875 108601  5  4 92  0  0
23  0      0 389644352      0 475304    0    0     0     0 24055 109029  4  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
38  0      0 389641696      0 475352    0    0     0     0 24708 110518  5  4 92  0  0
29  0      0 389626112      0 475376    0    0     0     4 24653 107885  4  3 92  0  0
47  0      0 389626816      0 475520    0    0   128   112 24713 154109  5  4 92  0  0
17  0      0 389633664      0 475540    0    0     0     4 24071 124495  4  3 92  0  0
29  0      0 389641344      0 475632    0    0     0     0 25053 127663  5  4 92  0  0
34  0      0 389650240      0 475712    0    0    68    12 23874 106377  4  3 92  0  0
29  0      0 389650176      0 475732    0    0     0     0 24631 109588  4  3 92  0  0
36  0      0 389656352      0 475752    0    0     0     4 24107 112512  4  3 92  0  0
33  0      0 389657600      0 475772    0    0    48   304 25243 112313  5  3 92  0  0
26  0      0 389638656      0 475788    0    0     0     4 24270 108037  4  3 92  0  0
29  0      0 389639520      0 475808    0    0     0     0 25506 113961  5  4 92  0  0
 1  0      0 389638880      0 475796    0    0     0   140 24831 111186  5  3 92  0  0
34  0      0 389641408      0 475812    0    0     0   308 25056 111451  5  4 92  0  0
32  0      0 389654048      0 475832    0    0     0    76 23885 144227  4  3 92  0  0
31  0      0 389656512      0 475812    0    0     0    40 25624 110548  5  4 92  0  0
10  0      0 389662528      0 475832    0    0     0   284 24193 108717  4  3 92  0  0
32  0      0 389665216      0 475848    0    0     0     0 23933 107470  4  3 92  0  0
37  0      0 389663360      0 475872    0    0     0     8 24561 110049  4  4 92  0  0
21  0      0 389664928      0 475888    0    0     0    68 23644 105685  4  3 92  0  0
15  0      0 389656896      0 475904    0    0     0     4 24402 110066  5  3 92  0  0
37  0      0 389664288      0 475928    0    0     0    44 24426 110060  4  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15  0      0 389661248      0 476044    0    0   104     4 24554 172055  4  4 92  0  0
29  0      0 389665952      0 476068    0    0     0    12 24264 109033  4  3 92  0  0
16  0      0 389668512      0 476092    0    0     0     0 24477 118230  5  3 92  0  0
25  0      0 389675936      0 476180    0    0     0     0 23990 106039  4  3 92  0  0
22  0      0 389652416      0 476196    0    0     0     0 25089 111024  4  3 92  0  0
31  0      0 389646432      0 476220    0    0     0    52 24652 108602  4  4 92  0  0
22  0      0 389646496      0 476208    0    0     0     8 24932 111658  4  4 92  0  0
25  0      0 389658304      0 476224    0    0     0     0 24455 125192  4  3 92  0  0
28  0      0 389661568      0 476240    0    0     0    12 25179 111523  5  3 92  0  0
26  0      0 389666816      0 476264    0    0     0     0 23922 111082  4  3 92  0  0
39  0      0 389642144      0 476280    0    0     0     4 24014 105311  5  3 92  0  0
28  0      0 389641376      0 476296    0    0     0    40 24780 136804  4  4 92  0  0
24  0      0 389651872      0 476320    0    0     0     4 24271 108169  4  3 92  0  0
14  0      0 389663680      0 478376    0    0     4     0 25738 111568  5  4 92  0  0
22  0      0 389663488      0 478840    0    0     0    12 24815 115849  5  3 92  0  0
36  0      0 389670720      0 478860    0    0     0     0 24304 106285  4  3 92  0  0
28  0      0 389676032      0 478848    0    0     4     4 24157 112188  4  3 92  0  0
23  0      0 389676416      0 478900    0    0     0    48 25118 110930  5  3 92  0  0
31  0      0 389669408      0 478920    0    0     0     4 24377 108534  4  3 92  0  0
17  0      0 389668384      0 478936    0    0     0    12 24501 110053  4  4 92  0  0
29  0      0 389672192      0 478952    0    0     0   324 24245 106754  4  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0      0 389658944      0 479008    0    0     0   180 24785 112187  4  3 92  0  0
26  0      0 389665984      0 478996    0    0     0     4 23931 108162  4  3 92  0  0
37  0      0 389669536      0 479080    0    0     0    40 24425 117149  5  4 92  0  0
32  0      0 389677024      0 479064    0    0     0     4 23572 107418  4  3 92  0  0
31  0      0 389676448      0 479084    0    0     0     0 24231 107584  4  3 92  0  0
49  0      0 389672288      0 479104    0    0     0    12 24593 110665  5  4 92  0  0
30  0      0 389678720      0 479120    0    0     0     0 24289 111055  4  3 92  0  0
29  0      0 389674656      0 479144    0    0     0   364 25221 115765  5  3 92  0  0
28  0      0 389680448      0 479164    0    0     0    44 24398 106476  4  3 92  0  0
25  0      0 389680288      0 479176    0    0     0     4 24399 127628  5  4 92  0  0
28  0      0 389674336      0 479200    0    0     0     0 23860 107304  4  3 92  0  0
19  0      0 389675904      0 479216    0    0     0    12 24287 117977  5  3 92  0  0
27  0      0 389685472      0 479340    0    0     0     0 24168 109605  5  3 92  0  0
29  0      0 389682848      0 479360    0    0     0     4 24211 113503  5  3 92  0  0
12  0      0 389665280      0 479412    0    0     0   704 23628 115794  4  3 92  0  0
31  0      0 389665920      0 479424    0    0     0     4 24815 151307  4  3 92  0  0
29  0      0 389672800      0 479444    0    0     0     0 23741 106754  4  3 92  0  0
36  0      0 389679104      0 479468    0    0     0     8 24089 108102  4  3 92  0  0
32  0      0 389680640      0 479484    0    0     0     0 24450 108806  4  4 92  0  0
24  0      0 389672448      0 479504    0    0     0     4 24719 108926  4  3 92  0  0
31  0      0 389674976      0 479524    0    0     0    40 24466 112994  5  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 389684800      0 479540    0    0     0     4 24037 150310  4  3 92  0  0
22  0      0 389688160      0 479624    0    0     0    12 25203 110721  5  4 92  0  0
48  0      0 389681568      0 479652    0    0     0     0 24194 109609  4  4 92  0  0
38  0      0 389668608      0 479672    0    0     4    56 24569 110228  5  3 92  0  0
38  0      0 389677312      0 479748    0    0    64     4 23969 130903  4  3 92  0  0
40  0      0 389680288      0 479776    0    0     0    44 25026 117052  5  4 92  0  0
40  0      0 389688768      0 479756    0    0     0     8 24365 112772  4  3 92  0  0
