procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 391236544      0 295388    0    0     1     1    0    0  0  0 100  0  0
 1  0      0 391126624      0 358440    0    0 62388   872 9360 8351  4  0 95  1  0
 3  0      0 391060800      0 362984    0    0  4520    16 9199 6271  3  1 96  0  0
 3  0      0 391020032      0 367216    0    0  4320     0 10740 5182  5  1 95  0  0
 2  0      0 390988704      0 380648    0    0 15320    20 5645 6906  3  0 96  0  0
 1  0      0 390958304      0 391332    0    0 11552    32 4090 5024  3  0 97  0  0
 0  0      0 390905664      0 393564    0    0  1768     4 1502 1351  1  0 99  0  0
17  0      0 390859680      0 395944    0    0  2364   640 4484 10405  3  0 97  0  0
33  0      0 390851712      0 395952    0    0     8    24 9216 28639  6  1 93  0  0
25  0      0 390803328      0 396292    0    0   216    84 9777 31715  7  1 93  0  0
35  0      0 390800320      0 396464    0    0     0     4 10606 34617  7  1 92  0  0
36  0      0 390798976      0 396480    0    0    16    44 11905 37522  6  1 93  0  0
34  0      0 390797472      0 396552    0    0    56    12 11904 38798  6  1 93  0  0
32  0      0 390776032      0 396612    0    0    60     0 12642 46666  6  1 93  0  0
38  0      0 390775552      0 396684    0    0    20    12 14366 52032  6  1 92  0  0
20  0      0 390770752      0 396712    0    0     0     0 14519 54374  6  1 92  0  0
31  0      0 390747072      0 396736    0    0    16   192 14644 54606  6  2 92  0  0
38  0      0 390743040      0 396744    0    0     0    40 15297 59416  6  2 93  0  0
21  0      0 390740032      0 396756    0    0     0     4 14483 58847  5  2 93  0  0
35  0      0 390728480      0 396760    0    0     0    88 15362 61976  5  2 93  0  0
42  0      0 390725216      0 396776    0    0     0     0 15798 62807  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
38  0      0 390719168      0 396764    0    0     0     0 17380 72185  5  2 92  0  0
45  0      0 390717920      0 396780    0    0     0     4 18392 78003  5  2 92  0  0
36  0      0 390716416      0 396784    0    0     0    40 18362 107505  5  2 93  0  0
36  0      0 390713152      0 396804    0    0     0     4 18765 144468  5  2 92  0  0
36  0      0 390705088      0 396800    0    0     0     0 18795 79147  5  2 92  0  0
35  0      0 390704864      0 396808    0    0     0    12 18422 81310  5  2 92  0  0
70  0      0 390704096      0 396820    0    0    16     0 17911 79433  5  2 93  0  0
50  0      0 390703104      0 396840    0    0    16    76 19297 132566  5  2 92  0  0
35  0      0 390698560      0 396856    0    0     0   196 19295 84393  5  2 92  0  0
54  0      0 390697888      0 396832    0    0     0    76 17775 81586  5  2 92  0  0
44  0      0 390696896      0 396852    0    0     0     0 17572 92837  5  2 92  0  0
40  0      0 390696160      0 396868    0    0     0    12 17695 155285  5  2 92  0  0
45  0      0 390695392      0 396880    0    0     0     4 17961 90951  5  2 92  0  0
35  0      0 390694400      0 396968    0    0     0     4 18158 125564  5  3 92  0  0
45  0      0 390693376      0 396984    0    0     0    40 17704 89434  5  2 92  0  0
41  0      0 390692384      0 396968    0    0     0     4 18986 85805  5  3 92  0  0
40  0      0 390691104      0 396976    0    0     0     0 19189 88741  5  2 92  0  0
42  0      0 390690624      0 396984    0    0    36   484 19231 110138  5  2 92  0  0
39  0      0 390690368      0 396992    0    0     0   100 18599 111916  5  2 92  0  0
55  0      0 390689856      0 397032    0    0     0     4 18570 162463  5  2 93  0  0
35  0      0 390688608      0 397040    0    0     0    44 18658 179408  5  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
34  0      0 390671744      0 397048    0    0     0     4 19349 188287  5  3 92  0  0
39  0      0 390670496      0 397056    0    0     0    12 18773 121627  5  2 92  0  0
59  0      0 390669024      0 397064    0    0     0     0 18917 197774  5  3 92  0  0
36  0      0 390668768      0 397072    0    0     0     0 18747 203565  5  3 93  0  0
51  0      0 390667264      0 397288    0    0     0     4 20191 115008  5  3 92  0  0
32  0      0 390666240      0 397308    0    0     0    40 19767 133863  5  3 92  0  0
35  0      0 390665280      0 397328    0    0     0     8 20001 89427  5  3 92  0  0
39  0      0 390663744      0 397344    0    0     0     0 19632 95031  5  3 92  0  0
39  0      0 390662496      0 397356    0    0     0    84 17251 196670  5  2 93  0  0
37  0      0 390663744      0 397276    0    0     4     0 18819 296173  5  3 92  0  0
38  0      0 390662752      0 397200    0    0     0     8 20782 150007  5  3 92  0  0
26  0      0 390664288      0 397212    0    0     0    40 20516 97488  5  3 92  0  0
45  0      0 390660128      0 399712    0    0     4     4 20340 124093  5  3 92  0  0
48  0      0 390661408      0 399732    0    0     0     0 20260 108598  5  3 92  0  0
34  0      0 390660704      0 399748    0    0     0    12 19482 105017  5  3 92  0  0
48  0      0 390661056      0 399768    0    0     0     0 19729 140225  5  3 92  0  0
36  0      0 390660800      0 399784    0    0     0   404 21435 110423  5  3 92  0  0
40  0      0 390660608      0 399736    0    0     4   836 19999 106856  5  3 92  0  0
44  0      0 390662912      0 399756    0    0     0     4 21038 164208  5  3 92  0  0
37  0      0 390662496      0 399780    0    0     4    12 20925 115680  5  3 92  0  0
36  0      0 390662304      0 399856    0    0     0     0 19281 424733  5  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
34  0      0 390663840      0 399880    0    0     0     0 20740 348115  5  3 92  0  0
59  0      0 390663104      0 399968    0    0     0     4 21318 212481  5  3 92  0  0
23  0      0 390662624      0 399980    0    0     0    40 20500 298458  5  3 92  0  0
38  0      0 390661408      0 400000    0    0     0     4 20275 223324  5  3 92  0  0
