Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	02/16/2026 	_x86_64_	(64 CPU)

01:25:30 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:25:31 PM  1000   3224015  296.00    5.00    0.00    0.00  301.00     0  java
01:25:32 PM  1000   3224015  290.00    7.00    0.00    0.00  297.00     0  java
01:25:33 PM  1000   3224015  241.00    5.00    0.00    0.00  246.00     0  java
01:25:34 PM  1000   3224015  209.00    5.00    0.00    0.00  214.00     0  java
01:25:35 PM  1000   3224015  134.00    1.00    0.00    0.00  135.00     0  java
01:25:36 PM  1000   3224015    0.00    0.00    0.00    0.00    0.00     0  java
01:25:37 PM  1000   3224015    0.00    0.00    0.00    0.00    0.00     0  java
01:25:38 PM  1000   3224015    0.00    0.00    0.00    0.00    0.00     0  java
01:25:39 PM  1000   3224015  277.00   16.00    0.00    0.00  293.00     0  java
01:25:40 PM  1000   3224015  373.00   20.00    0.00    0.00  393.00     0  java
01:25:41 PM  1000   3224015  359.00   32.00    0.00    0.00  391.00     0  java
01:25:42 PM  1000   3224015  356.00   36.00    0.00    0.00  392.00     0  java
01:25:43 PM  1000   3224015  356.00   36.00    0.00    0.00  392.00     0  java
01:25:44 PM  1000   3224015  355.00   36.00    0.00    0.00  391.00     0  java
01:25:45 PM  1000   3224015  341.00   47.00    0.00    0.00  388.00     0  java
01:25:46 PM  1000   3224015  331.00   58.00    0.00    0.00  389.00     0  java
01:25:47 PM  1000   3224015  331.00   58.00    0.00    0.00  389.00     0  java
01:25:48 PM  1000   3224015  327.00   55.00    0.00    0.00  382.00     0  java
01:25:49 PM  1000   3224015  324.00   63.00    0.00    0.00  387.00     0  java
01:25:50 PM  1000   3224015  313.00   74.00    0.00    0.00  387.00     0  java
01:25:51 PM  1000   3224015  308.00   77.00    0.00    0.00  385.00     0  java
01:25:52 PM  1000   3224015  301.00   83.00    0.00    0.00  384.00     0  java
01:25:53 PM  1000   3224015  298.00   86.00    0.00    0.00  384.00     0  java
01:25:54 PM  1000   3224015  295.00   89.00    0.00    0.00  384.00     0  java
01:25:55 PM  1000   3224015  299.00   86.00    0.00    0.00  385.00     0  java
01:25:56 PM  1000   3224015  292.00   93.00    0.00    0.00  385.00     0  java
01:25:57 PM  1000   3224015  302.00   81.00    0.00    0.00  383.00     0  java
01:25:58 PM  1000   3224015  299.00   86.00    0.00    0.00  385.00     0  java
01:25:59 PM  1000   3224015  293.00   90.00    0.00    0.00  383.00     0  java
01:26:00 PM  1000   3224015  293.00   92.00    0.00    0.00  385.00     0  java
01:26:01 PM  1000   3224015  298.00   86.00    0.00    0.00  384.00     0  java
01:26:02 PM  1000   3224015  292.00   92.00    0.00    0.00  384.00     0  java
01:26:03 PM  1000   3224015  297.00   86.00    0.00    0.00  383.00     0  java
01:26:04 PM  1000   3224015  300.00   80.00    0.00    0.00  380.00     0  java
01:26:05 PM  1000   3224015  295.00   89.00    0.00    0.00  384.00     0  java
01:26:06 PM  1000   3224015  295.00   87.00    0.00    0.00  382.00     0  java
01:26:07 PM  1000   3224015  292.00   92.00    0.00    0.00  384.00     0  java
01:26:08 PM  1000   3224015  299.00   83.00    0.00    0.00  382.00     0  java
01:26:09 PM  1000   3224015  290.00   92.00    0.00    0.00  382.00     0  java
01:26:10 PM  1000   3224015  292.00   91.00    0.00    0.00  383.00     0  java
01:26:11 PM  1000   3224015  295.00   89.00    0.00    0.00  384.00     0  java
01:26:12 PM  1000   3224015  294.00   90.00    0.00    0.00  384.00     0  java
01:26:13 PM  1000   3224015  292.00   91.00    0.00    0.00  383.00     0  java
01:26:14 PM  1000   3224015  288.00   95.00    0.00    0.00  383.00     0  java
01:26:15 PM  1000   3224015  289.00   95.00    0.00    0.00  384.00     0  java
01:26:16 PM  1000   3224015  291.00   93.00    0.00    0.00  384.00     0  java
01:26:17 PM  1000   3224015  285.00   97.00    0.00    0.00  382.00     0  java
01:26:18 PM  1000   3224015  284.00  100.00    0.00    0.00  384.00     0  java
01:26:19 PM  1000   3224015  290.00   93.00    0.00    0.00  383.00     0  java
01:26:20 PM  1000   3224015  288.00   94.00    0.00    0.00  382.00     0  java
01:26:21 PM  1000   3224015  282.00  102.00    0.00    0.00  384.00     0  java
01:26:22 PM  1000   3224015  276.00  105.00    0.00    0.00  381.00     0  java
01:26:23 PM  1000   3224015  279.00  103.00    0.00    0.00  382.00     0  java
01:26:24 PM  1000   3224015  278.00  104.00    0.00    0.00  382.00     0  java
01:26:25 PM  1000   3224015  274.00  107.00    0.00    0.00  381.00     0  java
01:26:26 PM  1000   3224015  280.00  102.00    0.00    0.00  382.00     0  java
01:26:27 PM  1000   3224015  270.00  112.00    0.00    0.00  382.00     0  java
01:26:28 PM  1000   3224015  271.00  111.00    0.00    0.00  382.00     0  java
01:26:29 PM  1000   3224015  259.00  123.00    0.00    0.00  382.00     0  java
01:26:30 PM  1000   3224015  259.00  122.00    0.00    0.00  381.00     0  java
01:26:31 PM  1000   3224015  254.00  127.00    0.00    0.00  381.00     0  java
01:26:32 PM  1000   3224015  260.00  121.00    0.00    0.00  381.00     0  java
01:26:33 PM  1000   3224015  256.00  123.00    0.00    0.00  379.00     0  java
01:26:34 PM  1000   3224015  255.00  126.00    0.00    0.00  381.00     0  java
01:26:35 PM  1000   3224015  265.00  116.00    0.00    0.00  381.00     0  java
01:26:36 PM  1000   3224015  254.00  126.00    0.00    0.00  380.00     0  java
01:26:37 PM  1000   3224015  254.00  127.00    0.00    0.00  381.00     0  java
01:26:38 PM  1000   3224015  248.00  130.00    0.00    0.00  378.00     0  java
01:26:39 PM  1000   3224015  243.00  140.00    0.00    0.00  383.00     0  java
01:26:40 PM  1000   3224015  244.00  135.00    0.00    0.00  379.00     0  java
01:26:41 PM  1000   3224015  235.00  146.00    0.00    0.00  381.00     0  java
01:26:42 PM  1000   3224015  242.00  133.00    0.00    0.00  375.00     0  java
01:26:43 PM  1000   3224015  232.00  146.00    0.00    0.00  378.00     0  java
01:26:44 PM  1000   3224015  215.00  166.00    0.00    0.00  381.00     0  java
01:26:45 PM  1000   3224015  232.00  148.00    0.00    0.00  380.00     0  java
01:26:46 PM  1000   3224015  227.00  154.00    0.00    0.00  381.00     0  java
01:26:47 PM  1000   3224015  222.00  158.00    0.00    0.00  380.00     0  java
01:26:48 PM  1000   3224015  207.00  173.00    0.00    0.00  380.00     0  java
01:26:49 PM  1000   3224015  227.00  149.00    0.00    0.00  376.00     0  java
01:26:50 PM  1000   3224015  234.00  144.00    0.00    0.00  378.00     0  java
01:26:51 PM  1000   3224015  209.00  168.00    0.00    0.00  377.00     0  java
01:26:52 PM  1000   3224015  208.00  170.00    0.00    0.00  378.00     0  java
01:26:53 PM  1000   3224015  209.00  169.00    0.00    0.00  378.00     0  java
01:26:54 PM  1000   3224015  218.00  161.00    0.00    0.00  379.00     0  java
01:26:55 PM  1000   3224015  214.00  163.00    0.00    0.00  377.00     0  java
01:26:56 PM  1000   3224015  212.00  166.00    0.00    0.00  378.00     0  java
01:26:57 PM  1000   3224015  218.00  161.00    0.00    0.00  379.00     0  java
01:26:58 PM  1000   3224015  200.00  178.00    0.00    0.00  378.00     0  java
01:26:59 PM  1000   3224015  202.00  177.00    0.00    0.00  379.00     0  java
01:27:00 PM  1000   3224015  203.00  172.00    0.00    0.00  375.00     0  java
01:27:01 PM  1000   3224015  209.00  166.00    0.00    0.00  375.00     0  java
01:27:02 PM  1000   3224015  194.00  183.00    0.00    0.00  377.00     0  java
01:27:03 PM  1000   3224015  202.00  175.00    0.00    0.00  377.00     0  java
01:27:04 PM  1000   3224015  202.00  174.00    0.00    0.00  376.00     0  java
01:27:05 PM  1000   3224015  201.00  177.00    0.00    0.00  378.00     0  java
01:27:06 PM  1000   3224015  194.00  180.00    0.00    0.00  374.00     0  java
01:27:07 PM  1000   3224015  168.00  206.00    0.00    0.00  374.00     0  java
01:27:08 PM  1000   3224015  172.00  200.00    0.00    0.00  372.00     0  java
01:27:09 PM  1000   3224015  168.00  201.00    0.00    0.00  369.00     0  java
01:27:10 PM  1000   3224015  161.00  202.00    0.00    0.00  363.00     0  java
01:27:11 PM  1000   3224015  171.00  203.00    0.00    0.00  374.00     0  java
01:27:12 PM  1000   3224015  172.00  200.00    0.00    0.00  372.00     0  java
01:27:13 PM  1000   3224015  194.00  181.00    0.00    0.00  375.00     0  java
01:27:14 PM  1000   3224015  171.00  203.00    0.00    0.00  374.00     0  java
01:27:15 PM  1000   3224015  169.00  203.00    0.00    0.00  372.00     0  java
01:27:16 PM  1000   3224015  154.00  221.00    0.00    0.00  375.00     0  java
01:27:17 PM  1000   3224015  172.00  199.00    0.00    0.00  371.00     0  java
01:27:18 PM  1000   3224015  160.00  213.00    0.00    0.00  373.00     0  java
01:27:19 PM  1000   3224015  166.00  209.00    0.00    0.00  375.00     0  java
01:27:20 PM  1000   3224015  169.00  205.00    0.00    0.00  374.00     0  java
01:27:21 PM  1000   3224015  160.00  206.00    0.00    0.00  366.00     0  java
01:27:22 PM  1000   3224015  162.00  213.00    0.00    0.00  375.00     0  java
01:27:23 PM  1000   3224015  170.00  202.00    0.00    0.00  372.00     0  java
01:27:24 PM  1000   3224015  155.00  211.00    0.00    0.00  366.00     0  java
01:27:25 PM  1000   3224015  163.00  213.00    0.00    0.00  376.00     0  java
01:27:26 PM  1000   3224015  158.00  216.00    0.00    0.00  374.00     0  java
01:27:27 PM  1000   3224015  173.00  200.00    0.00    0.00  373.00     0  java
01:27:28 PM  1000   3224015  172.00  200.00    0.00    0.00  372.00     0  java
01:27:29 PM  1000   3224015  178.00  194.00    0.00    0.00  372.00     0  java
01:27:30 PM  1000   3224015  159.00  216.00    0.00    0.00  375.00     0  java
01:27:31 PM  1000   3224015  160.00  213.00    0.00    0.00  373.00     0  java
01:27:32 PM  1000   3224015  168.00  205.00    0.00    0.00  373.00     0  java
01:27:33 PM  1000   3224015  171.00  201.00    0.00    0.00  372.00     0  java
01:27:34 PM  1000   3224015  166.00  209.00    0.00    0.00  375.00     0  java
01:27:35 PM  1000   3224015  163.00  210.00    0.00    0.00  373.00     0  java
01:27:36 PM  1000   3224015  171.00  202.00    0.00    0.00  373.00     0  java
01:27:37 PM  1000   3224015  169.00  205.00    0.00    0.00  374.00     0  java
01:27:38 PM  1000   3224015  171.00  201.00    0.00    0.00  372.00     0  java
01:27:39 PM  1000   3224015  170.00  204.00    0.00    0.00  374.00     0  java
01:27:40 PM  1000   3224015  159.00  216.00    0.00    0.00  375.00     0  java
01:27:41 PM  1000   3224015  172.00  198.00    0.00    0.00  370.00     0  java
