Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	02/16/2026 	_x86_64_	(64 CPU)

03:11:53 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:11:54 PM  1000   3311804  291.00    4.00    0.00    0.00  295.00     0  java
03:11:55 PM  1000   3311804  288.00    7.00    0.00    0.00  295.00     0  java
03:11:56 PM  1000   3311804  271.00    7.00    0.00    0.00  278.00     0  java
03:11:57 PM  1000   3311804  165.00    7.00    0.00    0.00  172.00     0  java
03:11:58 PM  1000   3311804  278.00    2.00    0.00    0.00  280.00     0  java
03:11:59 PM  1000   3311804    0.00    0.00    0.00    0.00    0.00     0  java
03:12:00 PM  1000   3311804    0.00    0.00    0.00    0.00    0.00     0  java
03:12:01 PM  1000   3311804    0.00    0.00    0.00    0.00    0.00     0  java
03:12:02 PM  1000   3311804   98.00    4.00    0.00    0.00  102.00     0  java
03:12:03 PM  1000   3311804  374.00   10.00    0.00    0.00  384.00     0  java
03:12:04 PM  1000   3311804  380.00   12.00    0.00    0.00  392.00     0  java
03:12:05 PM  1000   3311804  374.00   18.00    0.00    0.00  392.00     0  java
03:12:06 PM  1000   3311804  370.00   20.00    0.00    0.00  390.00     0  java
03:12:07 PM  1000   3311804  360.00   30.00    0.00    0.00  390.00     0  java
03:12:08 PM  1000   3311804  355.00   31.00    0.00    0.00  386.00     0  java
03:12:09 PM  1000   3311804  352.00   35.00    0.00    0.00  387.00     0  java
03:12:10 PM  1000   3311804  358.00   28.00    0.00    0.00  386.00     0  java
03:12:11 PM  1000   3311804  351.00   35.00    0.00    0.00  386.00     0  java
03:12:12 PM  1000   3311804  354.00   33.00    0.00    0.00  387.00     0  java
03:12:13 PM  1000   3311804  348.00   37.00    0.00    0.00  385.00     0  java
03:12:14 PM  1000   3311804  345.00   38.00    0.00    0.00  383.00     0  java
03:12:15 PM  1000   3311804  343.00   39.00    0.00    0.00  382.00     0  java
03:12:16 PM  1000   3311804  340.00   43.00    0.00    0.00  383.00     0  java
03:12:17 PM  1000   3311804  346.00   38.00    0.00    0.00  384.00     0  java
03:12:18 PM  1000   3311804  338.00   43.00    0.00    0.00  381.00     0  java
03:12:19 PM  1000   3311804  332.00   49.00    0.00    0.00  381.00     0  java
03:12:20 PM  1000   3311804  332.00   49.00    0.00    0.00  381.00     0  java
03:12:21 PM  1000   3311804  328.00   52.00    0.00    0.00  380.00     0  java
03:12:22 PM  1000   3311804  316.00   61.00    0.00    0.00  377.00     0  java
03:12:23 PM  1000   3311804  273.00   95.00    0.00    0.00  368.00     0  java
03:12:24 PM  1000   3311804  262.00  103.00    0.00    0.00  365.00     0  java
03:12:25 PM  1000   3311804  263.00  102.00    0.00    0.00  365.00     0  java
03:12:26 PM  1000   3311804  264.00  103.00    0.00    0.00  367.00     0  java
03:12:27 PM  1000   3311804  265.00  101.00    0.00    0.00  366.00     0  java
03:12:28 PM  1000   3311804  261.00  104.00    0.00    0.00  365.00     0  java
03:12:29 PM  1000   3311804  262.00  104.00    0.00    0.00  366.00     0  java
03:12:30 PM  1000   3311804  262.00  102.00    0.00    0.00  364.00     0  java
03:12:31 PM  1000   3311804  264.00  102.00    0.00    0.00  366.00     0  java
03:12:32 PM  1000   3311804  264.00  102.00    0.00    0.00  366.00     0  java
03:12:33 PM  1000   3311804  266.00  101.00    0.00    0.00  367.00     0  java
03:12:34 PM  1000   3311804  259.00  105.00    0.00    0.00  364.00     0  java
03:12:35 PM  1000   3311804  264.00  101.00    0.00    0.00  365.00     0  java
03:12:36 PM  1000   3311804  265.00  100.00    0.00    0.00  365.00     0  java
03:12:37 PM  1000   3311804  258.00  107.00    0.00    0.00  365.00     0  java
03:12:38 PM  1000   3311804  261.00  104.00    0.00    0.00  365.00     0  java
03:12:39 PM  1000   3311804  264.00  102.00    0.00    0.00  366.00     0  java
03:12:40 PM  1000   3311804  266.00   98.00    0.00    0.00  364.00     0  java
03:12:41 PM  1000   3311804  263.00  102.00    0.00    0.00  365.00     0  java
03:12:42 PM  1000   3311804  264.00  102.00    0.00    0.00  366.00     0  java
03:12:43 PM  1000   3311804  259.00  105.00    0.00    0.00  364.00     0  java
03:12:44 PM  1000   3311804  267.00   99.00    0.00    0.00  366.00     0  java
03:12:45 PM  1000   3311804  262.00  104.00    0.00    0.00  366.00     0  java
03:12:46 PM  1000   3311804  260.00  104.00    0.00    0.00  364.00     0  java
03:12:47 PM  1000   3311804  261.00  103.00    0.00    0.00  364.00     0  java
03:12:48 PM  1000   3311804  261.00  105.00    0.00    0.00  366.00     0  java
03:12:49 PM  1000   3311804  257.00  106.00    0.00    0.00  363.00     0  java
03:12:50 PM  1000   3311804  259.00  105.00    0.00    0.00  364.00     0  java
03:12:51 PM  1000   3311804  259.00  106.00    0.00    0.00  365.00     0  java
03:12:52 PM  1000   3311804  257.00  107.00    0.00    0.00  364.00     0  java
03:12:53 PM  1000   3311804  261.00  105.00    0.00    0.00  366.00     0  java
03:12:54 PM  1000   3311804  265.00   99.00    0.00    0.00  364.00     0  java
03:12:55 PM  1000   3311804  264.00  103.00    0.00    0.00  367.00     0  java
03:12:56 PM  1000   3311804  266.00   99.00    0.00    0.00  365.00     0  java
03:12:57 PM  1000   3311804  259.00  107.00    0.00    0.00  366.00     0  java
03:12:58 PM  1000   3311804  266.00  100.00    0.00    0.00  366.00     0  java
03:12:59 PM  1000   3311804  232.00   83.00    0.00    0.00  315.00     0  java
03:13:00 PM  1000   3311804  262.00  103.00    0.00    0.00  365.00     0  java
03:13:01 PM  1000   3311804  258.00  106.00    0.00    0.00  364.00     0  java
03:13:02 PM  1000   3311804  262.00  105.00    0.00    0.00  367.00     0  java
03:13:03 PM  1000   3311804  270.00   96.00    0.00    0.00  366.00     0  java
03:13:04 PM  1000   3311804  265.00  102.00    0.00    0.00  367.00     0  java
03:13:05 PM  1000   3311804  263.00  104.00    0.00    0.00  367.00     0  java
03:13:06 PM  1000   3311804  264.00  101.00    0.00    0.00  365.00     0  java
03:13:07 PM  1000   3311804  263.00  101.00    0.00    0.00  364.00     0  java
03:13:08 PM  1000   3311804  260.00  104.00    0.00    0.00  364.00     0  java
03:13:09 PM  1000   3311804  258.00  106.00    0.00    0.00  364.00     0  java
03:13:10 PM  1000   3311804  261.00  104.00    0.00    0.00  365.00     0  java
03:13:11 PM  1000   3311804  261.00  102.00    0.00    0.00  363.00     0  java
03:13:12 PM  1000   3311804  266.00   97.00    0.00    0.00  363.00     0  java
03:13:13 PM  1000   3311804  262.00  105.00    0.00    0.00  367.00     0  java
03:13:14 PM  1000   3311804  264.00  102.00    0.00    0.00  366.00     0  java
03:13:15 PM  1000   3311804  262.00  102.00    0.00    0.00  364.00     0  java
03:13:16 PM  1000   3311804  267.00   96.00    0.00    0.00  363.00     0  java
03:13:17 PM  1000   3311804  259.00  108.00    0.00    0.00  367.00     0  java
03:13:18 PM  1000   3311804  260.00  104.00    0.00    0.00  364.00     0  java
03:13:19 PM  1000   3311804  264.00  102.00    0.00    0.00  366.00     0  java
03:13:20 PM  1000   3311804  266.00  102.00    0.00    0.00  368.00     0  java
03:13:21 PM  1000   3311804  270.00   96.00    0.00    0.00  366.00     0  java
03:13:22 PM  1000   3311804  261.00  103.00    0.00    0.00  364.00     0  java
03:13:23 PM  1000   3311804  264.00  102.00    0.00    0.00  366.00     0  java
03:13:24 PM  1000   3311804  260.00  105.00    0.00    0.00  365.00     0  java
03:13:25 PM  1000   3311804  262.00  101.00    0.00    0.00  363.00     0  java
03:13:26 PM  1000   3311804  265.00  100.00    0.00    0.00  365.00     0  java
03:13:27 PM  1000   3311804  262.00  104.00    0.00    0.00  366.00     0  java
03:13:28 PM  1000   3311804  266.00   99.00    0.00    0.00  365.00     0  java
03:13:29 PM  1000   3311804  265.00  100.00    0.00    0.00  365.00     0  java
03:13:30 PM  1000   3311804  262.00  103.00    0.00    0.00  365.00     0  java
03:13:31 PM  1000   3311804  263.00  101.00    0.00    0.00  364.00     0  java
03:13:32 PM  1000   3311804  263.00  102.00    0.00    0.00  365.00     0  java
03:13:33 PM  1000   3311804  262.00  104.00    0.00    0.00  366.00     0  java
03:13:34 PM  1000   3311804  262.00  104.00    0.00    0.00  366.00     0  java
03:13:35 PM  1000   3311804  262.00  102.00    0.00    0.00  364.00     0  java
03:13:36 PM  1000   3311804  264.00  104.00    0.00    0.00  368.00     0  java
03:13:37 PM  1000   3311804  263.00  102.00    0.00    0.00  365.00     0  java
03:13:38 PM  1000   3311804  262.00  104.00    0.00    0.00  366.00     0  java
03:13:39 PM  1000   3311804  261.00  104.00    0.00    0.00  365.00     0  java
03:13:40 PM  1000   3311804  258.00  107.00    0.00    0.00  365.00     0  java
03:13:41 PM  1000   3311804  266.00  100.00    0.00    0.00  366.00     0  java
03:13:42 PM  1000   3311804  261.00  104.00    0.00    0.00  365.00     0  java
03:13:43 PM  1000   3311804  259.00  104.00    0.00    0.00  363.00     0  java
03:13:44 PM  1000   3311804  262.00   99.00    0.00    0.00  361.00     0  java
03:13:45 PM  1000   3311804  230.00   99.00    0.00    0.00  329.00     0  java
03:13:46 PM  1000   3311804  259.00  106.00    0.00    0.00  365.00     0  java
03:13:47 PM  1000   3311804  260.00   99.00    0.00    0.00  359.00     0  java
03:13:48 PM  1000   3311804  264.00  102.00    0.00    0.00  366.00     0  java
03:13:49 PM  1000   3311804  263.00  102.00    0.00    0.00  365.00     0  java
03:13:50 PM  1000   3311804  265.00  101.00    0.00    0.00  366.00     0  java
03:13:51 PM  1000   3311804  241.00   93.00    0.00    0.00  334.00     0  java
03:13:52 PM  1000   3311804  265.00  102.00    0.00    0.00  367.00     0  java
03:13:53 PM  1000   3311804  259.00  106.00    0.00    0.00  365.00     0  java
03:13:54 PM  1000   3311804  263.00  102.00    0.00    0.00  365.00     0  java
03:13:55 PM  1000   3311804  261.00   95.00    0.00    0.00  356.00     0  java
03:13:56 PM  1000   3311804  258.00  106.00    0.00    0.00  364.00     0  java
03:13:57 PM  1000   3311804  261.00  105.00    0.00    0.00  366.00     0  java
03:13:58 PM  1000   3311804  265.00  101.00    0.00    0.00  366.00     0  java
03:13:59 PM  1000   3311804  260.00  105.00    0.00    0.00  365.00     0  java
03:14:00 PM  1000   3311804  261.00  106.00    0.00    0.00  367.00     0  java
03:14:01 PM  1000   3311804  264.00  101.00    0.00    0.00  365.00     0  java
03:14:02 PM  1000   3311804  261.00  106.00    0.00    0.00  367.00     0  java
03:14:03 PM  1000   3311804  256.00  105.00    0.00    0.00  361.00     0  java
03:14:04 PM  1000   3311804  261.00  104.00    0.00    0.00  365.00     0  java
03:14:05 PM  1000   3311804  263.00  104.00    0.00    0.00  367.00     0  java
03:14:06 PM  1000   3311804  264.00  101.00    0.00    0.00  365.00     0  java
03:14:07 PM  1000   3311804  262.00  105.00    0.00    0.00  367.00     0  java
03:14:08 PM  1000   3311804  191.00   80.00    0.00    0.00  271.00     0  java
03:14:09 PM  1000   3311804    0.00    0.00    0.00    0.00    0.00     0  java
03:14:10 PM  1000   3311804    0.00    0.00    0.00    0.00    0.00     0  java
03:14:11 PM  1000   3311804    0.00    0.00    0.00    0.00    0.00     0  java
03:14:12 PM  1000   3311804    0.00    0.00    0.00    0.00    0.00     0  java
