Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	02/16/2026 	_x86_64_	(64 CPU)

02:52:32 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:52:33 PM  1000   3293274  311.00    5.00    0.00    0.00  316.00     0  java
02:52:34 PM  1000   3293274  293.00    9.00    0.00    0.00  302.00     0  java
02:52:35 PM  1000   3293274  254.00    5.00    0.00    0.00  259.00     0  java
02:52:36 PM  1000   3293274  182.00    8.00    0.00    0.00  190.00     0  java
02:52:37 PM  1000   3293274  261.00    3.00    0.00    0.00  264.00     0  java
02:52:38 PM  1000   3293274   46.00    0.00    0.00    0.00   46.00     0  java
02:52:39 PM  1000   3293274    0.00    0.00    0.00    0.00    0.00     0  java
02:52:40 PM  1000   3293274    0.00    0.00    0.00    0.00    0.00     0  java
02:52:41 PM  1000   3293274   63.00    5.00    0.00    0.00   68.00     0  java
02:52:42 PM  1000   3293274  358.00   15.00    0.00    0.00  373.00     0  java
02:52:43 PM  1000   3293274  369.00   25.00    0.00    0.00  394.00     0  java
02:52:44 PM  1000   3293274  370.00   23.00    0.00    0.00  393.00     0  java
02:52:45 PM  1000   3293274  367.00   24.00    0.00    0.00  391.00     0  java
02:52:46 PM  1000   3293274  360.00   31.00    0.00    0.00  391.00     0  java
02:52:47 PM  1000   3293274  353.00   37.00    0.00    0.00  390.00     0  java
02:52:48 PM  1000   3293274  351.00   39.00    0.00    0.00  390.00     0  java
02:52:49 PM  1000   3293274  345.00   46.00    0.00    0.00  391.00     0  java
02:52:50 PM  1000   3293274  345.00   44.00    0.00    0.00  389.00     0  java
02:52:51 PM  1000   3293274  335.00   54.00    0.00    0.00  389.00     0  java
02:52:52 PM  1000   3293274  332.00   57.00    0.00    0.00  389.00     0  java
02:52:53 PM  1000   3293274  330.00   57.00    0.00    0.00  387.00     0  java
02:52:54 PM  1000   3293274  331.00   57.00    0.00    0.00  388.00     0  java
02:52:55 PM  1000   3293274  326.00   62.00    0.00    0.00  388.00     0  java
02:52:56 PM  1000   3293274  313.00   73.00    0.00    0.00  386.00     0  java
02:52:57 PM  1000   3293274  308.00   79.00    0.00    0.00  387.00     0  java
