"Value","Percentile","TotalCount","1/(1-Percentile)"
0.93,0.000000000000,1,1.00
2.61,0.100000000000,42827,1.11
5.14,0.200000000000,86090,1.25
6.59,0.300000000000,128199,1.43
7.24,0.400000000000,171173,1.67
7.57,0.500000000000,216865,2.00
7.70,0.550000000000,240361,2.22
7.80,0.600000000000,256940,2.50
7.96,0.650000000000,281590,2.86
8.13,0.700000000000,302085,3.33
8.32,0.750000000000,321976,4.00
8.45,0.775000000000,333389,4.44
8.59,0.800000000000,343280,5.00
8.78,0.825000000000,355830,5.71
8.91,0.850000000000,363143,6.67
9.18,0.875000000000,375252,8.00
9.31,0.887500000000,380274,8.89
9.44,0.900000000000,384728,10.00
9.63,0.912500000000,390455,11.43
9.83,0.925000000000,395402,13.33
10.09,0.937500000000,400837,16.00
10.22,0.943750000000,403220,17.78
10.42,0.950000000000,406236,20.00
10.62,0.956250000000,408851,22.86
10.81,0.962500000000,411208,26.67
11.14,0.968750000000,414282,32.00
11.27,0.971875000000,415332,35.56
11.47,0.975000000000,416755,40.00
11.67,0.978125000000,418041,45.71
11.93,0.981250000000,419480,53.33
12.19,0.984375000000,420701,64.00
12.39,0.985937500000,421413,71.11
12.52,0.987500000000,421856,80.00
12.78,0.989062500000,422570,91.43
13.04,0.990625000000,423210,106.67
13.37,0.992187500000,423952,128.00
13.50,0.992968750000,424211,142.22
13.70,0.993750000000,424525,160.00
13.96,0.994531250000,424942,182.86
14.16,0.995312500000,425225,213.33
14.48,0.996093750000,425567,256.00
14.61,0.996484375000,425701,284.44
14.81,0.996875000000,425887,320.00
15.01,0.997265625000,426052,365.71
15.27,0.997656250000,426207,426.67
15.60,0.998046875000,426369,512.00
15.79,0.998242187500,426450,568.89
15.99,0.998437500000,426526,640.00
16.25,0.998632812500,426613,731.43
16.52,0.998828125000,426691,853.33
17.04,0.999023437500,426788,1024.00
17.30,0.999121093750,426822,1137.78
17.69,0.999218750000,426866,1280.00
18.09,0.999316406250,426896,1462.86
18.87,0.999414062500,426941,1706.67
20.19,0.999511718750,426979,2048.00
21.23,0.999560546875,427002,2275.56
22.02,0.999609375000,427021,2560.00
22.54,0.999658203125,427051,2925.71
22.81,0.999707031250,427062,3413.33
24.25,0.999755859375,427083,4096.00
24.90,0.999780273438,427095,4551.11
25.56,0.999804687500,427104,5120.00
28.97,0.999829101563,427115,5851.43
29.10,0.999853515625,427129,6826.67
29.23,0.999877929688,427143,8192.00
29.23,0.999890136719,427143,9102.22
29.36,0.999902343750,427153,10240.00
29.36,0.999914550781,427153,11702.86
29.49,0.999926757813,427156,13653.33
29.62,0.999938964844,427163,16384.00
29.75,0.999945068359,427166,18204.44
29.88,0.999951171875,427169,20480.00
29.88,0.999957275391,427169,23405.71
30.28,0.999963378906,427173,27306.67
30.41,0.999969482422,427178,32768.00
30.41,0.999972534180,427178,36408.89
30.41,0.999975585938,427178,40960.00
30.41,0.999978637695,427178,46811.43
30.80,0.999981689453,427185,54613.33
30.80,0.999984741211,427185,65536.00
30.80,0.999986267090,427185,72817.78
30.80,0.999987792969,427185,81920.00
30.80,0.999989318848,427185,93622.86
30.80,0.999990844727,427185,109226.67
30.80,0.999992370605,427185,131072.00
30.80,0.999993133545,427185,145635.56
30.80,0.999993896484,427185,163840.00
30.80,0.999994659424,427185,187245.71
30.93,0.999995422363,427186,218453.33
30.93,0.999996185303,427186,262144.00
30.93,0.999996566772,427186,291271.11
30.93,0.999996948242,427186,327680.00
30.93,0.999997329712,427186,374491.43
31.20,0.999997711182,427187,436906.67
31.20,1.000000000000,427187,Infinity
