"Value","Percentile","TotalCount","1/(1-Percentile)"
1.46,0.000000000000,4,1.00
6.78,0.100000000000,6494,1.11
10.55,0.200000000000,13019,1.25
14.29,0.300000000000,19472,1.43
18.87,0.400000000000,26023,1.67
25.03,0.500000000000,32482,2.00
28.18,0.550000000000,35611,2.22
31.72,0.600000000000,38906,2.50
35.65,0.650000000000,42180,2.86
40.89,0.700000000000,45298,3.33
49.02,0.750000000000,48624,4.00
54.26,0.775000000000,50190,4.44
62.13,0.800000000000,51776,5.00
72.88,0.825000000000,53405,5.71
84.41,0.850000000000,55036,6.67
99.61,0.875000000000,56677,8.00
108.53,0.887500000000,57439,8.89
120.06,0.900000000000,58250,10.00
133.17,0.912500000000,59070,11.43
147.85,0.925000000000,59892,13.33
164.63,0.937500000000,60692,16.00
174.06,0.943750000000,61075,17.78
184.55,0.950000000000,61493,20.00
195.04,0.956250000000,61903,22.86
206.57,0.962500000000,62290,26.67
220.20,0.968750000000,62706,32.00
227.54,0.971875000000,62897,35.56
235.93,0.975000000000,63098,40.00
245.37,0.978125000000,63318,45.71
255.85,0.981250000000,63497,53.33
267.39,0.984375000000,63702,64.00
274.73,0.985937500000,63840,71.11
281.02,0.987500000000,63920,80.00
289.41,0.989062500000,64011,91.43
297.80,0.990625000000,64113,106.67
308.28,0.992187500000,64210,128.00
316.67,0.992968750000,64265,142.22
322.96,0.993750000000,64314,160.00
329.25,0.994531250000,64357,182.86
339.74,0.995312500000,64408,213.33
352.32,0.996093750000,64462,256.00
356.52,0.996484375000,64483,284.44
367.00,0.996875000000,64512,320.00
375.39,0.997265625000,64542,365.71
383.78,0.997656250000,64562,426.67
392.17,0.998046875000,64585,512.00
400.56,0.998242187500,64604,568.89
404.75,0.998437500000,64609,640.00
411.04,0.998632812500,64622,731.43
417.33,0.998828125000,64638,853.33
425.72,0.999023437500,64648,1024.00
429.92,0.999121093750,64654,1137.78
436.21,0.999218750000,64660,1280.00
442.50,0.999316406250,64670,1462.86
448.79,0.999414062500,64673,1706.67
457.18,0.999511718750,64681,2048.00
459.28,0.999560546875,64684,2275.56
461.37,0.999609375000,64686,2560.00
465.57,0.999658203125,64689,2925.71
471.86,0.999707031250,64692,3413.33
478.15,0.999755859375,64695,4096.00
482.34,0.999780273438,64696,4551.11
490.73,0.999804687500,64699,5120.00
490.73,0.999829101563,64699,5851.43
499.12,0.999853515625,64701,6826.67
507.51,0.999877929688,64703,8192.00
507.51,0.999890136719,64703,9102.22
511.71,0.999902343750,64704,10240.00
530.58,0.999914550781,64705,11702.86
549.45,0.999926757813,64707,13653.33
549.45,0.999938964844,64707,16384.00
549.45,0.999945068359,64707,18204.44
549.45,0.999951171875,64707,20480.00
553.65,0.999957275391,64708,23405.71
553.65,0.999963378906,64708,27306.67
620.76,0.999969482422,64709,32768.00
620.76,0.999972534180,64709,36408.89
620.76,0.999975585938,64709,40960.00
620.76,0.999978637695,64709,46811.43
620.76,0.999981689453,64709,54613.33
671.09,0.999984741211,64710,65536.00
671.09,1.000000000000,64710,Infinity
