Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	02/16/2026 	_x86_64_	(64 CPU)

08:19:46 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:19:47 AM  all    1.48    0.00    0.55    0.33    0.06    0.05    0.00    0.00    0.00   97.53
08:19:47 AM    0   37.00    0.00    1.00    2.00    0.00    0.00    0.00    0.00    0.00   60.00
08:19:47 AM    1   10.10    0.00    2.02   15.15    0.00    0.00    0.00    0.00    0.00   72.73
08:19:47 AM    2   13.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   86.00
08:19:47 AM    3   14.14    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   84.85
08:19:47 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:19:47 AM    5    0.99    0.00    0.99    0.00    0.00    0.99    0.00    0.00    0.00   97.03
08:19:47 AM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:19:47 AM    7    1.01    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.97
08:19:47 AM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:19:47 AM    9    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
08:19:47 AM   10    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:19:47 AM   11    0.99    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   97.03
08:19:47 AM   12    1.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   98.00
08:19:47 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:19:47 AM   14    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:19:47 AM   15    0.98    0.00    1.96    0.00    0.00    0.98    0.00    0.00    0.00   96.08
08:19:47 AM   16    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:19:47 AM   17    1.98    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   97.03
08:19:47 AM   18    0.99    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   95.05
08:19:47 AM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:19:47 AM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:19:47 AM   21    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:19:47 AM   22    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
08:19:47 AM   23    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
