Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	02/16/2026 	_x86_64_	(64 CPU)

09:47:59 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:48:00 AM  1000   2971849  286.00    6.00    0.00    0.00  292.00     3  java
09:48:01 AM  1000   2971849  290.00    7.00    0.00    0.00  297.00     3  java
09:48:02 AM  1000   2971849  287.00    7.00    0.00    0.00  294.00     3  java
09:48:03 AM  1000   2971849  197.00    5.00    0.00    0.00  202.00     3  java
09:48:04 AM  1000   2971849  201.00    2.00    0.00    0.00  203.00     3  java
09:48:05 AM  1000   2971849    0.00    0.00    0.00    0.00    0.00     3  java
09:48:06 AM  1000   2971849    0.00    0.00    0.00    0.00    0.00     3  java
09:48:07 AM  1000   2971849    0.00    0.00    0.00    0.00    0.00     3  java
09:48:08 AM  1000   2971849  260.00    7.00    0.00    0.00  267.00     3  java
09:48:09 AM  1000   2971849  378.00   15.00    0.00    0.00  393.00     3  java
09:48:10 AM  1000   2971849  367.00   20.00    0.00    0.00  387.00     3  java
09:48:11 AM  1000   2971849  368.00   21.00    0.00    0.00  389.00     3  java
09:48:12 AM  1000   2971849  359.00   26.00    0.00    0.00  385.00     3  java
09:48:13 AM  1000   2971849  355.00   32.00    0.00    0.00  387.00     3  java
09:48:14 AM  1000   2971849  352.00   33.00    0.00    0.00  385.00     3  java
09:48:15 AM  1000   2971849  360.00   26.00    0.00    0.00  386.00     3  java
09:48:16 AM  1000   2971849  358.00   29.00    0.00    0.00  387.00     3  java
09:48:17 AM  1000   2971849  350.00   35.00    0.00    0.00  385.00     3  java
09:48:18 AM  1000   2971849  347.00   36.00    0.00    0.00  383.00     3  java
09:48:19 AM  1000   2971849  343.00   38.00    0.00    0.00  381.00     3  java
09:48:20 AM  1000   2971849  342.00   39.00    0.00    0.00  381.00     3  java
09:48:21 AM  1000   2971849  341.00   41.00    0.00    0.00  382.00     3  java
09:48:22 AM  1000   2971849  347.00   38.00    0.00    0.00  385.00     3  java
09:48:23 AM  1000   2971849  342.00   39.00    0.00    0.00  381.00     3  java
09:48:24 AM  1000   2971849  334.00   47.00    0.00    0.00  381.00     3  java
09:48:25 AM  1000   2971849  321.00   56.00    0.00    0.00  377.00     3  java
09:48:26 AM  1000   2971849  283.00   85.00    0.00    0.00  368.00     3  java
09:48:27 AM  1000   2971849  268.00   95.00    0.00    0.00  363.00     3  java
09:48:28 AM  1000   2971849  265.00   98.00    0.00    0.00  363.00     3  java
09:48:29 AM  1000   2971849  271.00   93.00    0.00    0.00  364.00     3  java
09:48:30 AM  1000   2971849  261.00  102.00    0.00    0.00  363.00     3  java
09:48:31 AM  1000   2971849  265.00   98.00    0.00    0.00  363.00     3  java
09:48:32 AM  1000   2971849  268.00   97.00    0.00    0.00  365.00     3  java
09:48:33 AM  1000   2971849  264.00   99.00    0.00    0.00  363.00     3  java
09:48:34 AM  1000   2971849  266.00   99.00    0.00    0.00  365.00     3  java
09:48:35 AM  1000   2971849  266.00   97.00    0.00    0.00  363.00     3  java
09:48:36 AM  1000   2971849  261.00  102.00    0.00    0.00  363.00     3  java
09:48:37 AM  1000   2971849  262.00  102.00    0.00    0.00  364.00     3  java
09:48:38 AM  1000   2971849  266.00   98.00    0.00    0.00  364.00     3  java
09:48:39 AM  1000   2971849  264.00  100.00    0.00    0.00  364.00     3  java
09:48:40 AM  1000   2971849  271.00   93.00    0.00    0.00  364.00     3  java
09:48:41 AM  1000   2971849  266.00   99.00    0.00    0.00  365.00     3  java
09:48:42 AM  1000   2971849  264.00  100.00    0.00    0.00  364.00     3  java
09:48:43 AM  1000   2971849  267.00   98.00    0.00    0.00  365.00     3  java
09:48:44 AM  1000   2971849  265.00  100.00    0.00    0.00  365.00     3  java
09:48:45 AM  1000   2971849  265.00  100.00    0.00    0.00  365.00     3  java
09:48:46 AM  1000   2971849  263.00   99.00    0.00    0.00  362.00     3  java
09:48:47 AM  1000   2971849  262.00  102.00    0.00    0.00  364.00     3  java
09:48:48 AM  1000   2971849  261.00  103.00    0.00    0.00  364.00     3  java
09:48:49 AM  1000   2971849  265.00   96.00    0.00    0.00  361.00     3  java
09:48:50 AM  1000   2971849  270.00   95.00    0.00    0.00  365.00     3  java
09:48:51 AM  1000   2971849  264.00  100.00    0.00    0.00  364.00     3  java
09:48:52 AM  1000   2971849  264.00  101.00    0.00    0.00  365.00     3  java
09:48:53 AM  1000   2971849  264.00   95.00    0.00    0.00  359.00     3  java
09:48:54 AM  1000   2971849  266.00   98.00    0.00    0.00  364.00     3  java
09:48:55 AM  1000   2971849  268.00   99.00    0.00    0.00  367.00     3  java
09:48:56 AM  1000   2971849  264.00   99.00    0.00    0.00  363.00     3  java
09:48:57 AM  1000   2971849  266.00   99.00    0.00    0.00  365.00     3  java
09:48:58 AM  1000   2971849  265.00  100.00    0.00    0.00  365.00     3  java
09:48:59 AM  1000   2971849  263.00   99.00    0.00    0.00  362.00     3  java
09:49:00 AM  1000   2971849  263.00  101.00    0.00    0.00  364.00     3  java
09:49:01 AM  1000   2971849  266.00   99.00    0.00    0.00  365.00     3  java
