Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	02/16/2026 	_x86_64_	(64 CPU)

08:15:36 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:15:37 AM  1000   2901538  219.00    7.00    0.00    0.00  226.00     0  java
08:15:38 AM  1000   2901538   12.00    1.00    0.00    0.00   13.00     0  java
08:15:39 AM  1000   2901538    0.00    0.00    0.00    0.00    0.00     0  java
08:15:40 AM  1000   2901538    0.00    0.00    0.00    0.00    0.00     0  java
08:15:41 AM  1000   2901538    0.00    0.00    0.00    0.00    0.00     0  java
08:15:42 AM  1000   2901538    0.00    0.00    0.00    0.00    0.00     0  java
08:15:43 AM  1000   2901538    0.00    0.00    0.00    0.00    0.00     0  java
08:15:44 AM  1000   2901538    0.00    0.00    0.00    0.00    0.00     0  java
08:15:45 AM  1000   2901538  226.00   25.00    0.00    0.00  251.00     0  java
08:15:46 AM  1000   2901538  373.00   22.00    0.00    0.00  395.00     0  java
08:15:47 AM  1000   2901538  364.00   30.00    0.00    0.00  394.00     0  java
08:15:48 AM  1000   2901538  356.00   37.00    0.00    0.00  393.00     0  java
08:15:49 AM  1000   2901538  347.00   44.00    0.00    0.00  391.00     0  java
08:15:50 AM  1000   2901538  347.00   44.00    0.00    0.00  391.00     0  java
08:15:51 AM  1000   2901538  333.00   56.00    0.00    0.00  389.00     0  java
08:15:52 AM  1000   2901538  322.00   67.00    0.00    0.00  389.00     0  java
08:15:53 AM  1000   2901538  322.00   66.00    0.00    0.00  388.00     0  java
08:15:54 AM  1000   2901538  340.00   51.00    0.00    0.00  391.00     0  java
08:15:55 AM  1000   2901538  324.00   63.00    0.00    0.00  387.00     0  java
08:15:56 AM  1000   2901538  325.00   63.00    0.00    0.00  388.00     0  java
08:15:57 AM  1000   2901538  324.00   65.00    0.00    0.00  389.00     0  java
08:15:58 AM  1000   2901538  326.00   61.00    0.00    0.00  387.00     0  java
08:15:59 AM  1000   2901538  320.00   68.00    0.00    0.00  388.00     0  java
08:16:00 AM  1000   2901538  319.00   69.00    0.00    0.00  388.00     0  java
08:16:01 AM  1000   2901538  316.00   72.00    0.00    0.00  388.00     0  java
08:16:02 AM  1000   2901538  312.00   72.00    0.00    0.00  384.00     0  java
