Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	02/16/2026 	_x86_64_	(64 CPU)

08:43:29 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:43:30 AM  1000   2921385  218.81    4.95    0.00    0.00  223.76     0  java
08:43:31 AM  1000   2921385   50.00    2.00    0.00    0.00   52.00     0  java
08:43:32 AM  1000   2921385    0.00    0.00    0.00    0.00    0.00     0  java
08:43:33 AM  1000   2921385    0.00    0.00    0.00    0.00    0.00     0  java
08:43:34 AM  1000   2921385    0.00    0.00    0.00    0.00    0.00     0  java
08:43:35 AM  1000   2921385    0.00    0.00    0.00    0.00    0.00     0  java
08:43:36 AM  1000   2921385    0.00    0.00    0.00    0.00    0.00     0  java
08:43:37 AM  1000   2921385   57.00    3.00    0.00    0.00   60.00     0  java
08:43:38 AM  1000   2921385  362.00    9.00    0.00    0.00  371.00     0  java
08:43:39 AM  1000   2921385  375.00   19.00    0.00    0.00  394.00     0  java
08:43:40 AM  1000   2921385  356.00   35.00    0.00    0.00  391.00     0  java
08:43:41 AM  1000   2921385  359.00   30.00    0.00    0.00  389.00     0  java
08:43:42 AM  1000   2921385  352.00   36.00    0.00    0.00  388.00     0  java
08:43:43 AM  1000   2921385  350.00   36.00    0.00    0.00  386.00     0  java
08:43:44 AM  1000   2921385  350.00   37.00    0.00    0.00  387.00     0  java
08:43:45 AM  1000   2921385  345.00   40.00    0.00    0.00  385.00     0  java
08:43:46 AM  1000   2921385  334.00   49.00    0.00    0.00  383.00     0  java
08:43:47 AM  1000   2921385  322.00   57.00    0.00    0.00  379.00     0  java
08:43:48 AM  1000   2921385  314.00   65.00    0.00    0.00  379.00     0  java
08:43:49 AM  1000   2921385  309.00   67.00    0.00    0.00  376.00     0  java
08:43:50 AM  1000   2921385  295.00   78.00    0.00    0.00  373.00     0  java
08:43:51 AM  1000   2921385  258.00  105.00    0.00    0.00  363.00     0  java
08:43:52 AM  1000   2921385  247.00  116.00    0.00    0.00  363.00     0  java
08:43:53 AM  1000   2921385  243.00  119.00    0.00    0.00  362.00     0  java
08:43:54 AM  1000   2921385  250.00  111.00    0.00    0.00  361.00     0  java
08:43:55 AM  1000   2921385  244.00  118.00    0.00    0.00  362.00     0  java
08:43:56 AM  1000   2921385  245.00  116.00    0.00    0.00  361.00     0  java
08:43:57 AM  1000   2921385  245.00  116.00    0.00    0.00  361.00     0  java
08:43:58 AM  1000   2921385  238.00  124.00    0.00    0.00  362.00     0  java
08:43:59 AM  1000   2921385  239.00  123.00    0.00    0.00  362.00     0  java
08:44:00 AM  1000   2921385  246.00  115.00    0.00    0.00  361.00     0  java
08:44:01 AM  1000   2921385  246.00  117.00    0.00    0.00  363.00     0  java
08:44:02 AM  1000   2921385  241.00  120.00    0.00    0.00  361.00     0  java
08:44:03 AM  1000   2921385  243.00  118.00    0.00    0.00  361.00     0  java
08:44:04 AM  1000   2921385  241.00  119.00    0.00    0.00  360.00     0  java
08:44:05 AM  1000   2921385  240.00  122.00    0.00    0.00  362.00     0  java
