Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	02/16/2026 	_x86_64_	(64 CPU)

08:23:56 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:23:57 AM  1000   2906018  219.00    7.00    0.00    0.00  226.00     0  java
08:23:58 AM  1000   2906018   40.00    1.00    0.00    0.00   41.00     0  java
08:23:59 AM  1000   2906018    0.00    0.00    0.00    0.00    0.00     0  java
08:24:00 AM  1000   2906018    0.00    0.00    0.00    0.00    0.00     0  java
08:24:01 AM  1000   2906018    0.00    0.00    0.00    0.00    0.00     0  java
08:24:02 AM  1000   2906018    0.00    0.00    0.00    0.00    0.00     0  java
08:24:03 AM  1000   2906018    0.00    0.00    0.00    0.00    0.00     0  java
08:24:04 AM  1000   2906018   63.00    7.00    0.00    0.00   70.00     0  java
08:24:05 AM  1000   2906018  358.00   16.00    0.00    0.00  374.00     0  java
08:24:06 AM  1000   2906018  366.00   28.00    0.00    0.00  394.00     0  java
08:24:07 AM  1000   2906018  362.00   32.00    0.00    0.00  394.00     0  java
08:24:08 AM  1000   2906018  347.00   45.00    0.00    0.00  392.00     0  java
08:24:09 AM  1000   2906018  340.00   49.00    0.00    0.00  389.00     0  java
08:24:10 AM  1000   2906018  336.00   52.00    0.00    0.00  388.00     0  java
08:24:11 AM  1000   2906018  321.00   66.00    0.00    0.00  387.00     0  java
08:24:12 AM  1000   2906018  319.00   68.00    0.00    0.00  387.00     0  java
08:24:13 AM  1000   2906018  323.00   65.00    0.00    0.00  388.00     0  java
08:24:14 AM  1000   2906018  320.00   68.00    0.00    0.00  388.00     0  java
08:24:15 AM  1000   2906018  323.00   64.00    0.00    0.00  387.00     0  java
08:24:16 AM  1000   2906018  321.00   63.00    0.00    0.00  384.00     0  java
08:24:17 AM  1000   2906018  320.00   68.00    0.00    0.00  388.00     0  java
08:24:18 AM  1000   2906018  301.00   84.00    0.00    0.00  385.00     0  java
08:24:19 AM  1000   2906018  319.00   69.00    0.00    0.00  388.00     0  java
08:24:20 AM  1000   2906018  321.00   66.00    0.00    0.00  387.00     0  java
08:24:21 AM  1000   2906018  313.00   72.00    0.00    0.00  385.00     0  java
08:24:22 AM  1000   2906018  313.00   73.00    0.00    0.00  386.00     0  java
08:24:23 AM  1000   2906018  311.00   76.00    0.00    0.00  387.00     0  java
08:24:24 AM  1000   2906018  304.00   80.00    0.00    0.00  384.00     0  java
08:24:25 AM  1000   2906018  303.00   82.00    0.00    0.00  385.00     0  java
08:24:26 AM  1000   2906018  298.00   86.00    0.00    0.00  384.00     0  java
08:24:27 AM  1000   2906018  289.00   95.00    0.00    0.00  384.00     0  java
08:24:28 AM  1000   2906018  288.00   96.00    0.00    0.00  384.00     0  java
08:24:29 AM  1000   2906018  282.00  101.00    0.00    0.00  383.00     0  java
08:24:30 AM  1000   2906018  278.00  106.00    0.00    0.00  384.00     0  java
08:24:31 AM  1000   2906018  278.00  105.00    0.00    0.00  383.00     0  java
08:24:32 AM  1000   2906018  296.00   90.00    0.00    0.00  386.00     0  java
08:24:33 AM  1000   2906018  267.00  115.00    0.00    0.00  382.00     0  java
08:24:34 AM  1000   2906018  266.00  115.00    0.00    0.00  381.00     0  java
08:24:35 AM  1000   2906018  267.00  114.00    0.00    0.00  381.00     0  java
08:24:36 AM  1000   2906018  262.00  121.00    0.00    0.00  383.00     0  java
08:24:37 AM  1000   2906018  248.00  132.00    0.00    0.00  380.00     0  java
08:24:38 AM  1000   2906018  242.00  140.00    0.00    0.00  382.00     0  java
08:24:39 AM  1000   2906018  231.00  149.00    0.00    0.00  380.00     0  java
08:24:40 AM  1000   2906018  213.00  165.00    0.00    0.00  378.00     0  java
08:24:41 AM  1000   2906018  211.00  168.00    0.00    0.00  379.00     0  java
08:24:42 AM  1000   2906018  200.00  179.00    0.00    0.00  379.00     0  java
08:24:43 AM  1000   2906018  203.96  171.29    0.00    0.00  375.25     0  java
08:24:44 AM  1000   2906018  205.00  173.00    0.00    0.00  378.00     0  java
08:24:45 AM  1000   2906018  218.00  162.00    0.00    0.00  380.00     0  java
08:24:46 AM  1000   2906018  185.00  192.00    0.00    0.00  377.00     0  java
08:24:47 AM  1000   2906018  184.00  194.00    0.00    0.00  378.00     0  java
08:24:48 AM  1000   2906018  180.00  197.00    0.00    0.00  377.00     0  java
08:24:49 AM  1000   2906018  188.00  190.00    0.00    0.00  378.00     0  java
08:24:50 AM  1000   2906018  192.00  185.00    0.00    0.00  377.00     0  java
08:24:51 AM  1000   2906018  189.00  188.00    0.00    0.00  377.00     0  java
08:24:52 AM  1000   2906018  182.00  195.00    0.00    0.00  377.00     0  java
08:24:53 AM  1000   2906018  163.00  211.00    0.00    0.00  374.00     0  java
08:24:54 AM  1000   2906018  162.00  213.00    0.00    0.00  375.00     0  java
08:24:55 AM  1000   2906018  156.00  219.00    0.00    0.00  375.00     0  java
08:24:56 AM  1000   2906018  152.00  222.00    0.00    0.00  374.00     0  java
08:24:57 AM  1000   2906018  155.00  219.00    0.00    0.00  374.00     0  java
08:24:58 AM  1000   2906018  150.00  224.00    0.00    0.00  374.00     0  java
08:24:59 AM  1000   2906018  150.00  225.00    0.00    0.00  375.00     0  java
08:25:00 AM  1000   2906018  148.00  225.00    0.00    0.00  373.00     0  java
08:25:01 AM  1000   2906018  151.00  223.00    0.00    0.00  374.00     0  java
08:25:02 AM  1000   2906018  147.00  228.00    0.00    0.00  375.00     0  java
08:25:03 AM  1000   2906018  149.00  225.00    0.00    0.00  374.00     0  java
08:25:04 AM  1000   2906018  150.00  224.00    0.00    0.00  374.00     0  java
08:25:05 AM  1000   2906018  147.00  226.00    0.00    0.00  373.00     0  java
08:25:06 AM  1000   2906018  146.00  229.00    0.00    0.00  375.00     0  java
08:25:07 AM  1000   2906018  141.00  232.00    0.00    0.00  373.00     0  java
08:25:08 AM  1000   2906018  148.00  226.00    0.00    0.00  374.00     0  java
08:25:09 AM  1000   2906018  143.00  227.00    0.00    0.00  370.00     0  java
08:25:10 AM  1000   2906018  144.00  230.00    0.00    0.00  374.00     0  java
08:25:11 AM  1000   2906018  146.00  227.00    0.00    0.00  373.00     0  java
08:25:12 AM  1000   2906018  138.00  236.00    0.00    0.00  374.00     0  java
08:25:13 AM  1000   2906018  142.00  232.00    0.00    0.00  374.00     0  java
08:25:14 AM  1000   2906018  141.00  232.00    0.00    0.00  373.00     0  java
08:25:15 AM  1000   2906018  147.00  225.00    0.00    0.00  372.00     0  java
08:25:16 AM  1000   2906018  134.00  239.00    0.00    0.00  373.00     0  java
