Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	02/16/2026 	_x86_64_	(64 CPU)

11:30:55 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:30:56 AM  1000   3059397  274.00    5.00    0.00    0.00  279.00     1  java
11:30:57 AM  1000   3059397  292.00    5.00    0.00    0.00  297.00     1  java
11:30:58 AM  1000   3059397  264.00   12.00    0.00    0.00  276.00     1  java
11:30:59 AM  1000   3059397  191.00    4.00    0.00    0.00  195.00     1  java
11:31:00 AM  1000   3059397  214.00    2.00    0.00    0.00  216.00     1  java
11:31:01 AM  1000   3059397    0.00    0.00    0.00    0.00    0.00     1  java
11:31:02 AM  1000   3059397    0.00    0.00    0.00    0.00    0.00     1  java
11:31:03 AM  1000   3059397    0.00    0.00    0.00    0.00    0.00     1  java
11:31:04 AM  1000   3059397  232.00   14.00    0.00    0.00  246.00     1  java
11:31:05 AM  1000   3059397  376.00   17.00    0.00    0.00  393.00     1  java
11:31:06 AM  1000   3059397  378.00   16.00    0.00    0.00  394.00     1  java
11:31:07 AM  1000   3059397  377.00   15.00    0.00    0.00  392.00     1  java
11:31:08 AM  1000   3059397  374.00   20.00    0.00    0.00  394.00     1  java
11:31:09 AM  1000   3059397  366.00   25.00    0.00    0.00  391.00     1  java
11:31:10 AM  1000   3059397  365.00   27.00    0.00    0.00  392.00     1  java
11:31:11 AM  1000   3059397  365.00   26.00    0.00    0.00  391.00     1  java
11:31:12 AM  1000   3059397  361.00   32.00    0.00    0.00  393.00     1  java
11:31:13 AM  1000   3059397  365.00   26.00    0.00    0.00  391.00     1  java
11:31:14 AM  1000   3059397  360.00   31.00    0.00    0.00  391.00     1  java
11:31:15 AM  1000   3059397  354.00   37.00    0.00    0.00  391.00     1  java
11:31:16 AM  1000   3059397  356.00   35.00    0.00    0.00  391.00     1  java
11:31:17 AM  1000   3059397  351.00   39.00    0.00    0.00  390.00     1  java
11:31:18 AM  1000   3059397  350.00   41.00    0.00    0.00  391.00     1  java
11:31:19 AM  1000   3059397  349.00   42.00    0.00    0.00  391.00     1  java
11:31:20 AM  1000   3059397  347.00   42.00    0.00    0.00  389.00     1  java
11:31:21 AM  1000   3059397  351.00   39.00    0.00    0.00  390.00     1  java
11:31:22 AM  1000   3059397  346.00   44.00    0.00    0.00  390.00     1  java
11:31:23 AM  1000   3059397  349.00   40.00    0.00    0.00  389.00     1  java
11:31:24 AM  1000   3059397  345.00   44.00    0.00    0.00  389.00     1  java
11:31:25 AM  1000   3059397  342.00   47.00    0.00    0.00  389.00     1  java
11:31:26 AM  1000   3059397  343.00   46.00    0.00    0.00  389.00     1  java
11:31:27 AM  1000   3059397  335.00   55.00    0.00    0.00  390.00     1  java
11:31:28 AM  1000   3059397  336.00   52.00    0.00    0.00  388.00     1  java
11:31:29 AM  1000   3059397  336.00   53.00    0.00    0.00  389.00     1  java
11:31:30 AM  1000   3059397  335.00   53.00    0.00    0.00  388.00     1  java
11:31:31 AM  1000   3059397  333.00   54.00    0.00    0.00  387.00     1  java
11:31:32 AM  1000   3059397  336.00   51.00    0.00    0.00  387.00     1  java
11:31:33 AM  1000   3059397  332.00   55.00    0.00    0.00  387.00     1  java
11:31:34 AM  1000   3059397  324.00   61.00    0.00    0.00  385.00     1  java
11:31:35 AM  1000   3059397  318.00   68.00    0.00    0.00  386.00     1  java
11:31:36 AM  1000   3059397  315.00   71.00    0.00    0.00  386.00     1  java
11:31:37 AM  1000   3059397  315.00   70.00    0.00    0.00  385.00     1  java
11:31:38 AM  1000   3059397  311.00   74.00    0.00    0.00  385.00     1  java
11:31:39 AM  1000   3059397  307.00   78.00    0.00    0.00  385.00     1  java
11:31:40 AM  1000   3059397  296.00   89.00    0.00    0.00  385.00     1  java
11:31:41 AM  1000   3059397  299.00   86.00    0.00    0.00  385.00     1  java
11:31:42 AM  1000   3059397  302.00   83.00    0.00    0.00  385.00     1  java
11:31:43 AM  1000   3059397  300.00   85.00    0.00    0.00  385.00     1  java
11:31:44 AM  1000   3059397  300.00   86.00    0.00    0.00  386.00     1  java
11:31:45 AM  1000   3059397  300.00   84.00    0.00    0.00  384.00     1  java
11:31:46 AM  1000   3059397  308.00   77.00    0.00    0.00  385.00     1  java
11:31:47 AM  1000   3059397  306.00   78.00    0.00    0.00  384.00     1  java
11:31:48 AM  1000   3059397  303.00   82.00    0.00    0.00  385.00     1  java
11:31:49 AM  1000   3059397  292.00   94.00    0.00    0.00  386.00     1  java
11:31:50 AM  1000   3059397  303.00   83.00    0.00    0.00  386.00     1  java
11:31:51 AM  1000   3059397  306.00   78.00    0.00    0.00  384.00     1  java
11:31:52 AM  1000   3059397  296.00   89.00    0.00    0.00  385.00     1  java
11:31:53 AM  1000   3059397  270.00  117.00    0.00    0.00  387.00     1  java
11:31:54 AM  1000   3059397  305.00   80.00    0.00    0.00  385.00     1  java
11:31:55 AM  1000   3059397  300.00   86.00    0.00    0.00  386.00     1  java
11:31:56 AM  1000   3059397  307.00   77.00    0.00    0.00  384.00     1  java
11:31:57 AM  1000   3059397  301.00   84.00    0.00    0.00  385.00     1  java
11:31:58 AM  1000   3059397  293.00   89.00    0.00    0.00  382.00     1  java
11:31:59 AM  1000   3059397  295.00   90.00    0.00    0.00  385.00     1  java
