procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 390374720      0 339016    0    0     1     1    0    0  0  0 100  0  0
 0  0      0 390373536      0 384580    0    0 45752     0 3638 4301  0  0 100  0  0
 1  0      0 390367680      0 384644    0    0    68   856 7037 4080  0  1 99  0  0
 3  0      0 390293664      0 425636    0    0 41080     8 6979 5268  1  1 98  0  0
 1  0      0 390261728      0 443132    0    0 19424    16 5601 7116  3  0 96  0  0
 2  0      0 390223968      0 454964    0    0 12492    32 3861 4938  2  0 97  0  0
 0  0      0 390187712      0 457644    0    0  2412     4 1633 1766  1  0 99  0  0
94  0      0 390116640      0 463892    0    0  5992   624 9843 49210  3  1 96  0  0
14  0      0 390112896      0 464176    0    0   680   316 23182 1019803  5  4 91  0  0
55  0      0 390113952      0 464860    0    0   272     0 22070 697162  6  3 91  0  0
92  0      0 390114240      0 465232    0    0   364     4 23363 841648  5  3 91  0  0
51  0      0 390110240      0 465324    0    0   372    44 24859 576064  5  3 92  0  0
25  0      0 390112864      0 465676    0    0   208    12 22659 499179  4  3 93  0  0
13  0      0 390099840      0 465840    0    0     4    32 23049 847504  4  4 92  0  0
70  0      0 390100640      0 465924    0    0    20     0 23208 465276  4  3 92  0  0
47  0      0 390097376      0 465932    0    0     0     0 22333 1052856  4  3 93  0  0
34  0      0 390099168      0 465944    0    0     0     4 23713 511541  4  3 93  0  0
41  0      0 390101728      0 465948    0    0     0    40 21717 1022543  4  4 93  0  0
55  0      0 390105280      0 465960    0    0     0    16 22865 432542  4  3 93  0  0
22  0      0 390107552      0 465964    0    0     0     0 21371 1033672  4  4 93  0  0
63  0      0 390105504      0 465976    0    0     0    16 23218 311357  4  3 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
60  0      0 390077632      0 465980    0    0     0    40 23553 239008  5  3 92  0  0
56  0      0 390086464      0 465992    0    0     0    36 21532 197842  5  3 92  0  0
12  0      0 390089504      0 465996    0    0     0    40 18705 736141  4  3 93  0  0
36  0      0 390097344      0 466076    0    0     0    16 25116 197202  5  3 92  0  0
39  0      0 390099936      0 466084    0    0     0     0 23583 991195  4  4 93  0  0
80  0      0 390100032      0 466092    0    0     0    16 23845 423024  4  3 93  0  0
52  0      0 390099296      0 466100    0    0     4     8 23326 489972  4  3 92  0  0
46  0      0 390105664      0 466108    0    0    32   192 23146 852940  4  3 93  0  0
73  0      0 390110496      0 466120    0    0     0    52 21046 775522  4  3 93  0  0
25  0      0 390115328      0 466124    0    0     0     4 23664 749089  4  3 93  0  0
50  0      0 390117152      0 466136    0    0     0     0 24513 489888  4  3 93  0  0
19  0      0 390116928      0 466144    0    0     0    24 21632 931833  4  3 93  0  0
24  0      0 390119776      0 466152    0    0     0     0 20869 656251  4  3 93  0  0
46  0      0 390131200      0 466228    0    0     0    12 22551 606834  4  3 93  0  0
42  0      0 390119744      0 466236    0    0     4   320 24826 345739  4  3 92  0  0
44  0      0 390097216      0 466244    0    0     0     4 24166 305170  4  3 93  0  0
55  0      0 390100256      0 466252    0    0     0    20 22037 745076  4  3 92  0  0
27  0      0 390104608      0 466260    0    0     0     0 21252 668831  4  3 93  0  0
50  0      0 390109216      0 466268    0    0     0     8 21082 896201  4  3 93  0  0
75  0      0 390116992      0 466276    0    0     0     4 20587 205881  5  3 92  0  0
66  0      0 390123424      0 466288    0    0     0    44 22539 703094  4  3 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
38  0      0 390124800      0 466292    0    0    60     4 24074 329022  4  3 92  0  0
96  0      0 390120576      0 466368    0    0     0     0 23520 401788  4  3 93  0  0
44  0      0 390121184      0 466448    0    0     0    16 22434 217805  5  3 92  0  0
68  0      0 390130752      0 466460    0    0     0    16 23607 297030  4  3 93  0  0
26  0      0 390133120      0 466464    0    0     0     8 21712 737113  4  3 93  0  0
 7  0      0 390139840      0 466604    0    0   128    40 19895 480758  4  3 93  0  0
30  0      0 390136128      0 466612    0    0     0     8 21846 131256  5  3 93  0  0
76  0      0 390127552      0 466620    0    0     0     0 21265 343193  5  3 92  0  0
63  0      0 390121728      0 466628    0    0     0    24 22594 257807  5  3 93  0  0
13  0      0 390115744      0 466636    0    0     0   424 26046 381803  5  3 92  0  0
61  0      0 390125600      0 466644    0    0     0   384 21991 195850  5  3 93  0  0
64  0      0 390130176      0 466652    0    0     0    40 21894 590321  4  3 93  0  0
42  0      0 390137472      0 469288    0    0     4     4 23285 154823  5  3 92  0  0
55  0      0 390121120      0 469300    0    0     0    24 26679 171130  5  3 92  0  0
28  0      0 390123392      0 469236    0    0     0     0 20724 1390051  3  4 93  0  0
55  0      0 390127680      0 469244    0    0     0     0 22967 361840  4  3 92  0  0
39  0      0 390131008      0 469256    0    0     4     4 23100 626437  4  3 93  0  0
13  0      0 390140352      0 469264    0    0     0    44 22883 821888  4  3 93  0  0
 1  0      0 390144416      0 469272    0    0     0    12 22469 267248  5  3 92  0  0
10  0      0 390128800      0 469280    0    0     0    16 23050 807306  4  3 93  0  0
 1  0      0 390125824      0 469288    0    0     0     0 22356 692535  4  3 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 390121792      0 469296    0    0     0     0 24766 237395  5  3 92  0  0
26  0      0 390128768      0 469308    0    0     0     4 24178 669057  4  3 93  0  0
71  0      0 390134848      0 469384    0    0     0    52 23704 691118  4  3 92  0  0
78  0      0 390140672      0 469396    0    0     0     4 23751 620558  4  3 93  0  0
78  0      0 390148736      0 469400    0    0     0     0 22418 1084019  4  3 93  0  0
37  0      0 390150016      0 469412    0    0     0    16 23049 460064  4  3 93  0  0
66  0      0 390136704      0 469416    0    0     0     0 23015 1005769  4  3 93  0  0
54  0      0 390141280      0 469428    0    0     0    16 22174 1074299  4  4 93  0  0
76  0      0 390145568      0 469436    0    0     0    44 24449 312633  4  3 93  0  0
40  0      0 390152416      0 469444    0    0     0     4 21240 1175029  4  3 93  0  0
67  0      0 390155968      0 469452    0    0     0     0 22321 752839  4  3 93  0  0
34  0      0 390156352      0 469528    0    0     0    16 23869 286193  5  3 92  0  0
76  0      0 390150144      0 469536    0    0     0     8 24300 427615  4  3 92  0  0
