procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1      0 390729920      0 285440    0    0     1     1    0    0  0  0 100  0  0
 2  0      0 390609376      0 346956    0    0 60984    12 8706 7331  5  0 94  1  0
 1  0      0 390522432      0 352320    0    0  5488     0 10145 6974  3  1 96  0  0
 3  0      0 390480384      0 356860    0    0  4160     0 9961 4879  5  1 94  0  0
 3  0      0 390443616      0 368844    0    0 13944    12 5752 7110  4  0 96  0  0
 2  0      0 390359168      0 379748    0    0 11392    32 3708 4684  2  0 97  0  0
 0  0      0 390343072      0 382836    0    0  2412     4 1830 1530  1  0 98  0  0
24  0      0 390279136      0 385316    0    0  2168    16 4164 11086  3  0 97  0  0
57  0      0 390272064      0 385344    0    0    12    40 9801 29186  6  1 93  0  0
50  0      0 390225024      0 385456    0    0   208    36 11047 26101  7  1 92  0  0
49  0      0 390216448      0 385464    0    0     0     4 12455 29205  7  1 92  0  0
67  0      0 390214208      0 385488    0    0    20    44 11775 31061  7  1 92  0  0
57  0      0 390213440      0 385556    0    0    56     4 11258 31747  6  1 93  0  0
42  0      0 390192800      0 385628    0    0    60    16 11392 53510  6  1 93  0  0
54  0      0 390192544      0 385636    0    0     0     0 12543 35595  6  1 93  0  0
52  0      0 390192544      0 385644    0    0     8  1112 13161 37102  6  1 93  0  0
46  0      0 390192800      0 385656    0    0     0     4 12508 77799  6  1 93  0  0
61  0      0 390180704      0 385868    0    0     0    40 12584 37737  6  1 93  0  0
16  0      0 390180864      0 385880    0    0     0     4 12794 39860  6  1 93  0  0
57  0      0 390188064      0 388500    0    0     4     0 13888 42444  6  1 93  0  0
46  0      0 390187392      0 388536    0    0     0    16 13650 63603  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
60  0      0 390182848      0 388540    0    0     0     0 13513 51841  6  1 93  0  0
60  0      0 390181856      0 388552    0    0     0     4 13974 63176  6  1 93  0  0
47  0      0 390179328      0 388556    0    0     0    40 14018 46806  6  1 93  0  0
52  0      0 390176064      0 388568    0    0     0     4 13413 44556  6  1 93  0  0
55  0      0 390176320      0 388576    0    0     0     0 14330 73254  6  2 93  0  0
52  0      0 390175808      0 388584    0    0     0    16 14590 49141  6  2 93  0  0
42  0      0 390175584      0 388592    0    0    16     0 14592 104353  6  2 93  0  0
54  0      0 390174368      0 388600    0    0    32    36 14947 57335  6  2 93  0  0
54  0      0 390173600      0 388648    0    0     8   740 15438 53076  6  2 93  0  0
60  0      0 390174624      0 388652    0    0     0     4 15643 94299  5  2 93  0  0
53  0      0 390175392      0 388664    0    0     0    20 15511 55807  5  2 93  0  0
46  0      0 390174144      0 388672    0    0    16   192 15885 57171  5  2 93  0  0
 6  0      0 390171104      0 388680    0    0     0     0 16324 59244  5  2 93  0  0
39  0      0 390169632      0 388688    0    0     0     4 16552 60615  5  2 93  0  0
50  0      0 390168896      0 388696    0    0     0    40 16922 62765  5  2 93  0  0
43  0      0 390167904      0 388704    0    0     0     4 16901 62422  5  2 93  0  0
44  0      0 390167680      0 388712    0    0     0     0 17299 65325  5  2 93  0  0
48  0      0 390167424      0 388720    0    0    64   712 17997 67307  5  2 93  0  0
47  0      0 390166144      0 388800    0    0     0   360 18150 68153  5  2 92  0  0
49  0      0 390163104      0 388808    0    0     0     4 18714 91151  5  2 92  0  0
73  0      0 390162848      0 388820    0    0     0    44 18393 156175  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
48  0      0 390160384      0 388824    0    0     0     4 19475 152876  5  2 92  0  0
44  0      0 390158656      0 388840    0    0     0     0 19336 251443  5  3 92  0  0
55  0      0 390160416      0 388756    0    0     0    16 20557 212517  5  3 92  0  0
60  0      0 390158656      0 388768    0    0     0     0 19239 801331  4  3 93  0  0
 6  0      0 390141824      0 388772    0    0     0     4 19872 413238  5  3 93  0  0
47  0      0 390142080      0 388784    0    0     0    40 20094 353507  5  3 92  0  0
62  0      0 390138848      0 388796    0    0     0     8 19954 346338  5  3 93  0  0
58  0      0 390134720      0 388872    0    0     0     0 19220 555470  5  3 93  0  0
43  0      0 390134720      0 388880    0    0     4    68 20352 138343  5  2 92  0  0
54  0      0 390134144      0 388888    0    0     0     0 21247 222760  5  3 92  0  0
60  0      0 390133696      0 388896    0    0     0     8 20458 695967  4  3 93  0  0
52  0      0 390132672      0 388904    0    0     0    40 20475 518277  5  3 93  0  0
22  0      0 390132544      0 388912    0    0     0     4 20197 751415  4  3 93  0  0
63  0      0 390132384      0 388924    0    0     0    16 20510 719019  4  3 93  0  0
63  0      0 390127680      0 388932    0    0     0     0 20683 181459  5  3 92  0  0
52  0      0 390126272      0 388940    0    0     0     0 21132 389151  5  3 92  0  0
43  0      0 390125824      0 388948    0    0     0    20 20442 433936  5  3 92  0  0
40  0      0 390121824      0 388956    0    0     0    44 20330 478425  5  3 92  0  0
68  0      0 390116960      0 388964    0    0     0     4 20427 454737  5  3 92  0  0
53  0      0 390111680      0 388972    0    0     0     0 20576 541740  5  3 92  0  0
54  0      0 390111552      0 389052    0    0    20    16 20317 620483  5  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
68  0      0 390110816      0 389060    0    0     0     0 20593 566280  5  3 92  0  0
53  0      0 390111392      0 389072    0    0     0     4 20367 839350  4  3 93  0  0
54  0      0 390109248      0 389076    0    0     0    40 19968 947847  4  3 93  0  0
85  0      0 390108800      0 389088    0    0     0     4 21143 584127  5  3 92  0  0
45  0      0 390107584      0 389092    0    0     0     0 19927 151887  5  3 92  0  0
33  0      0 390108416      0 389104    0    0     0   132 21636 293773  5  3 92  0  0
63  0      0 390107712      0 389176    0    0     0    96 21547 491056  5  3 92  0  0
63  0      0 390104928      0 389188    0    0     0   288 20741 331993  5  3 93  0  0
43  0      0 390103168      0 389196    0    0     0    44 20919 300192  5  3 92  0  0
70  0      0 390103680      0 389172    0    0     0     4 20912 368480  5  3 92  0  0
49  0      0 390100416      0 389180    0    0     0     0 21267 226826  5  3 92  0  0
38  0      0 390099712      0 389188    0    0     0    16 21723 292955  5  3 92  0  0
50  0      0 390099264      0 389196    0    0     0     0 20140 716303  4  3 92  0  0
12  0      0 390099520      0 389204    0    0     0     4 19990 246922  5  3 92  0  0
68  0      0 390098784      0 389212    0    0     0    40 20542 289875  5  3 92  0  0
63  0      0 390098272      0 389220    0    0     0     4 21532 478579  5  3 92  0  0
60  0      0 390099232      0 389732    0    0     0    16 21968 404882  5  3 92  0  0
53  0      0 390098272      0 389744    0    0     0     0 21190 280741  5  3 92  0  0
55  0      0 390096800      0 389748    0    0     0     0 21001 517026  5  3 92  0  0
53  0      0 390096288      0 389760    0    0     0     4 21124 526835  5  3 92  0  0
20  0      0 390095424      0 389768    0    0     0    40 21072 367982  5  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
84  0      0 390094688      0 389776    0    0     0     4 20307 557299  5  3 92  0  0
67  0      0 390095360      0 389688    0    0     0     0 21227 356202  5  3 92  0  0
44  0      0 390093888      0 389700    0    0     0    20 21543 516055  5  3 92  0  0
52  0      0 390093120      0 389712    0    0     0     0 22148 458748  5  3 92  0  0
60  0      0 390092864      0 389716    0    0     0     4 21957 231206  5  3 92  0  0
29  0      0 390092512      0 389796    0    0     0    60 21901 387151  5  3 92  0  0
34  0      0 390091872      0 389800    0    0     0     8 20892 872049  4  3 93  0  0
55  0      0 390091360      0 389812    0    0     0     0 21363 576082  4  3 92  0  0
48  0      0 390090112      0 389816    0    0     0    16 20391 562401  4  3 92  0  0
13  0      0 390089824      0 389828    0    0     0     0 21141 780274  4  3 92  0  0
71  0      0 390089600      0 389832    0    0     0     4 21520 391455  5  3 92  0  0
62  0      0 390089088      0 389844    0    0     0    40 22209 172122  5  3 92  0  0
54  0      0 390088384      0 389852    0    0     0     4 22332 274007  5  3 92  0  0
64  0      0 390086912      0 389860    0    0     0    16 22174 174733  5  3 92  0  0
50  0      0 390086944      0 389868    0    0     0     8 21724 501214  5  3 92  0  0
63  0      0 390087712      0 389952    0    0     0    36 20540 1055261  4  3 93  0  0
53  0      0 390087712      0 389960    0    0     0     8 21698 722533  4  3 92  0  0
59  0      0 390086368      0 389968    0    0     0    40 20209 708897  4  3 93  0  0
30  0      0 390085664      0 389976    0    0     0     4 20663 483637  5  3 92  0  0
51  0      0 390085184      0 389988    0    0     0     0 20825 1043819  4  3 93  0  0
64  0      0 390084352      0 389992    0    0     0    16 20309 1019847  4  3 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
72  0      0 390083872      0 390004    0    0     0     0 21827 355088  5  3 92  0  0
55  0      0 390084736      0 390008    0    0     0     4 21740 756513  4  3 92  0  0
60  0      0 390083424      0 390020    0    0     0    44 21975 671177  4  3 92  0  0
66  0      0 390083584      0 390024    0    0     0     4 21712 774124  4  3 93  0  0
51  0      0 390083392      0 390036    0    0     0     0 21965 579020  5  3 92  0  0
45  0      0 390083968      0 390044    0    0     0   740 21413 738813  4  3 92  0  0
48  0      0 390082752      0 390052    0    0     0     0 20070 327327  5  3 92  0  0
48  0      0 390082240      0 390064    0    0     0    12 21961 621624  4  3 92  0  0
65  0      0 390081248      0 390068    0    0     0    40 21782 680775  4  3 92  0  0
53  0      0 390080704      0 390148    0    0     0     4 21147 359592  5  3 92  0  0
61  0      0 390079936      0 390152    0    0     0     0 22574 661225  4  3 92  0  0
55  0      0 390079456      0 390164    0    0     0    16 22041 748114  4  3 92  0  0
35  0      0 390078464      0 390168    0    0     0    92 23431 421638  5  3 92  0  0
56  0      0 390077472      0 390180    0    0     0     4 23504 279680  5  3 92  0  0
64  0      0 390077024      0 390256    0    0     0    44 20884 419353  5  3 92  0  0
36  0      0 390077536      0 390264    0    0     0    20 20852 492045  4  3 92  0  0
38  0      0 390076800      0 390272    0    0     0    16 20980 1094334  4  4 92  0  0
57  0      0 390075840      0 390280    0    0     0     0 21270 1303941  4  4 93  0  0
20  0      0 390074848      0 390288    0    0     0     0 19658 1170244  4  4 93  0  0
44  0      0 390074656      0 390296    0    0     0     4 22878 219630  5  3 92  0  0
61  0      0 390074016      0 390304    0    0     0    40 22061 846950  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
51  0      0 390073024      0 390312    0    0     0     4 22696 727927  4  4 92  0  0
41  0      0 390071264      0 390320    0    0     0     0 22037 597364  4  3 92  0  0
12  0      0 390070848      0 390332    0    0     0    16 19953 597682  4  3 92  0  0
33  0      0 390069888      0 390340    0    0     0    60 22718 744255  4  4 92  0  0
53  0      0 390069728      0 390352    0    0     0    20 20939 1015683  4  4 92  0  0
44  0      0 390069728      0 390356    0    0     0    40 21763 826932  4  4 92  0  0
28  0      0 390068032      0 390368    0    0     0     8 21555 738931  4  4 92  0  0
 2  0      0 390050208      0 390620    0    0    56     0 17456 510161  5  2 93  0  0
 2  0      0 390288576      0 390436    0    0    40    16 2692  763  3  0 97  0  0
 2  0      0 390288960      0 390516    0    0     0     0 2430  339  3  0 97  0  0
 2  0      0 390288704      0 390524    0    0     0     4 2363  286  3  0 97  0  0
 2  0      0 390287968      0 390536    0    0     0    44 2333  283  3  0 97  0  0
 2  0      0 390288224      0 390540    0    0     0     4 2409  522  3  0 97  0  0
 2  0      0 390286880      0 391048    0    0     0    24 2725  616  3  0 97  0  0
 0  0      0 390285888      0 391052    0    0     0     0 1654  380  2  0 98  0  0
 0  0      0 390286368      0 391064    0    0     0     0  128  191  0  0 100  0  0
 0  0      0 390286368      0 391072    0    0     0     4  202  331  0  0 100  0  0
