procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  1      0 390778816      0 284036    0    0     1     1    0    0  0  0 100  0  0
 2  1      0 390702880      0 343004    0    0 59160     0 9030 7604  5  0 94  1  0
 2  0      0 390616640      0 351648    0    0  7760   976 10603 7558  3  1 96  0  0
 4  0      0 390595200      0 356232    0    0  4044    16 10114 4565  5  1 95  0  0
 2  0      0 390524000      0 368448    0    0 13792     4 5539 7342  3  0 96  0  0
 2  0      0 390465280      0 380376    0    0 12084    32 3800 4752  3  0 97  0  0
 0  0      0 390447104      0 383376    0    0  2712     4 1961 1643  1  0 98  0  0
11  0      0 390423840      0 385288    0    0  2188   576 4110 9724  3  0 97  0  0
55  0      0 390410816      0 385956    0    0    68     0 9271 58531  7  1 93  0  0
55  0      0 390370656      0 388604    0    0   212    12 10170 46065  7  1 93  0  0
67  0      0 390370880      0 388628    0    0     4     4 10463 42204  7  1 92  0  0
43  0      0 390368608      0 388824    0    0    16    44 11332 33495  7  1 93  0  0
69  0      0 390368352      0 388888    0    0    56     4 11971 34268  6  1 93  0  0
68  0      0 390347200      0 388956    0    0    60     0 11810 42229  7  1 93  0  0
49  0      0 390346688      0 388964    0    0     0    16 12669 36443  6  1 93  0  0
38  0      0 390346176      0 388972    0    0     0     0 13057 38163  6  1 93  0  0
50  0      0 390346208      0 388984    0    0     0     4 13099 38790  6  1 93  0  0
53  0      0 390337152      0 388992    0    0    16    40 13295 39319  6  1 93  0  0
58  0      0 390337664      0 389004    0    0     0     4 13528 40775  6  1 93  0  0
40  0      0 390337184      0 389008    0    0     0     0 13348 61750  6  1 93  0  0
53  0      0 390331136      0 389020    0    0     0    16 13482 43693  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
76  0      0 390330880      0 389024    0    0    32   188 14051 44965  6  1 93  0  0
74  0      0 390330624      0 389036    0    0     0     8 14635 47402  6  1 93  0  0
18  0      0 390329408      0 389040    0    0     0    40 14709 47500  6  1 93  0  0
89  0      0 390329664      0 389120    0    0     0     4 14346 192381  6  1 93  0  0
53  0      0 390329664      0 389128    0    0     0    16 14388 54389  6  1 93  0  0
67  0      0 390328896      0 389136    0    0     0     0 14649 133620  6  1 93  0  0
52  0      0 390329152      0 389144    0    0     0     0 14963 50661  6  1 93  0  0
63  0      0 390328416      0 389172    0    0    32    36 15095 95606  6  2 93  0  0
56  0      0 390326688      0 389236    0    0     0   772 14176 50564  6  2 93  0  0
41  0      0 390326688      0 389240    0    0     0     8 14908 54843  6  2 93  0  0
41  0      0 390325920      0 389252    0    0     0   152 15316 56126  5  2 93  0  0
69  0      0 390322432      0 389260    0    0     0    20 15546 57349  5  2 93  0  0
59  0      0 390315136      0 389268    0    0     0     0 15115 220462  5  2 93  0  0
72  0      0 390314624      0 389276    0    0     0     4 16911 60635  6  2 93  0  0
65  0      0 390315136      0 389236    0    0     0    40 17019 64449  5  2 93  0  0
89  0      0 390315904      0 389244    0    0     0     4 17092 69143  5  2 93  0  0
55  0      0 390313632      0 389252    0    0     0     0 16739 156727  5  2 93  0  0
74  0      0 390304576      0 389328    0    0    64   320 17694 66192  5  2 93  0  0
75  0      0 390304064      0 389336    0    0     0     0 18277 71040  5  2 93  0  0
60  0      0 390302048      0 389344    0    0     4    60 17264 188101  5  2 93  0  0
71  0      0 390301696      0 389356    0    0     0    44 18186 224582  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
69  0      0 390299968      0 389360    0    0     0     4 17447 296983  5  2 93  0  0
27  0      0 390297728      0 389376    0    0     0     0 15344 697776  5  2 93  0  0
101  0      0 390297216      0 389380    0    0     0    16 17422 541604  5  2 93  0  0
85  0      0 390295680      0 389392    0    0     0     0 18472 312640  5  2 93  0  0
90  0      0 390294944      0 389396    0    0     0     4 16923 360098  5  2 93  0  0
66  0      0 390294432      0 389408    0    0     0    40 17982 503326  5  3 93  0  0
94  0      0 390277088      0 389456    0    0     0     8 17238 458191  5  2 93  0  0
104  0      0 390274528      0 389464    0    0     0    16 15048 459035  5  2 93  0  0
76  0      0 390273024      0 389472    0    0     0     0 15301 217202  5  2 93  0  0
43  0      0 390272320      0 389480    0    0     0     0 18952 252511  5  2 93  0  0
94  0      0 390271296      0 389488    0    0     0     8 16309 471295  5  2 93  0  0
99  0      0 390271296      0 389496    0    0     0    40 18158 361144  5  2 93  0  0
26  0      0 390270784      0 389504    0    0     0     4 17714 219157  5  2 93  0  0
28  0      0 390267520      0 389516    0    0     0     0 16904 302839  5  2 93  0  0
79  0      0 390266816      0 389524    0    0     0    16 18826 202634  5  2 93  0  0
53  0      0 390266048      0 389532    0    0     0     0 17735 250104  5  2 93  0  0
103  0      0 390267104      0 389540    0    0     0     4 16895 331648  5  2 93  0  0
55  0      0 390267136      0 389548    0    0     0    60 17963 370175  5  2 93  0  0
79  0      0 390265120      0 389556    0    0     0   392 17071 481494  5  2 93  0  0
74  0      0 390263104      0 389564    0    0     0   280 16917 487625  5  3 93  0  0
16  0      0 390262336      0 389576    0    0    20    16 19594 231558  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
66  0      0 390260576      0 389584    0    0     8     0 19040 305302  5  2 93  0  0
77  0      0 390260768      0 389596    0    0     0     4 18231 381891  5  2 93  0  0
70  0      0 390260768      0 389600    0    0     0    40 17457 387465  5  2 93  0  0
19  0      0 390258272      0 389684    0    0     0     4 18437 216836  5  2 93  0  0
82  0      0 390257536      0 389688    0    0     0    16 17966 429351  5  3 93  0  0
75  0      0 390255392      0 402308    0    0 12944    20 27787 356665  6  3 91  0  0
20  0      0 390217376      0 454680    0    0 49408    12 19282 288878  7  3 91  0  0
73  0      0 390170496      0 397756    0    0 43028   696 20975 334332  6  3 91  0  0
86  0      0 390163168      0 401336    0    0  3620    56 23860 273053  5  3 92  0  0
29  0      0 390162944      0 401344    0    0     0     4 18815 292583  5  2 93  0  0
15  0      0 390162208      0 401352    0    0     0  5668 18791 288565  5  2 93  0  0
55  0      0 390162208      0 401360    0    0     0    24 15310 325463  5  2 93  0  0
17  0      0 390161728      0 401368    0    0     0     0 18566 402977  5  3 93  0  0
101  0      0 390161984      0 401376    0    0     0     4 16991 360210  5  2 93  0  0
63  0      0 390160704      0 401780    0    0     0    40 16764 459788  5  2 93  0  0
67  0      0 390160256      0 401856    0    0     0     4 19875 343785  5  3 93  0  0
79  0      0 390159776      0 401864    0    0     0     0 19987 351593  5  3 93  0  0
80  0      0 390158528      0 401876    0    0     0    16 19806 321680  5  3 93  0  0
34  0      0 390158048      0 401880    0    0     0     4 18883 376281  5  2 93  0  0
49  0      0 390156768      0 401892    0    0     0     4 19257 358126  5  3 93  0  0
43  0      0 390155776      0 401900    0    0     0    40 17739 257412  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
69  0      0 390155264      0 401908    0    0     0     4 19075 371205  5  3 93  0  0
101  0      0 390154048      0 401916    0    0     0     0 16332 526864  5  3 93  0  0
94  0      0 390153792      0 401928    0    0     0    20 16564 493907  5  3 93  0  0
92  0      0 390152288      0 401940    0    0     0     0 17065 424576  5  3 93  0  0
36  0      0 390154592      0 402012    0    0     0     4 18651 326392  5  3 93  0  0
39  0      0 390153600      0 402024    0    0     0    60 17045 493375  5  3 93  0  0
23  0      0 390154176      0 402028    0    0     0   116 16972 501562  5  3 93  0  0
16  0      0 390154688      0 402040    0    0     0    28 20627 298454  5  3 92  0  0
12  0      0 390153952      0 402044    0    0     0     0 16049 410288  5  2 93  0  0
70  0      0 390154464      0 402056    0    0     0     0 19485 273819  5  3 92  0  0
